Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
27034,32.1164,,,3.756E-17,,,
27290,32.4205,,3.473E-17,4.348E-17,,,
27324,32.4609,,2.112E-16,5.325E-16,,3.089E-16,8.624E-17
27533,32.7092,,,1.743E-15,,,
27694,32.9005,,,3.356E-17,,4.988E-17,
27893,33.1369,,3.883E-16,8.943E-16,,3.654E-16,8.288E-17
27930,33.1808,,1.887E-16,3.456E-16,,1.579E-16,5.598E-17
28160,33.4541,,3.847E-16,5.380E-16,,,
28310,33.6323,,8.768E-16,1.459E-15,2.801E-17,7.845E-16,2.058E-16
28369,33.7024,,,3.404E-17,,,
28655,34.0421,,4.427E-16,1.104E-15,,,
28813,34.2298,,6.669E-17,9.124E-17,,,
29010,34.4639,,,3.680E-17,,,
29094,34.5637,,,3.853E-17,,,
29147,34.6266,,3.442E-16,3.985E-16,,,
29492,35.0365,,,5.817E-17,,6.134E-17,
29605,35.1707,,,2.195E-16,,,
29730,35.3192,,3.229E-17,5.262E-17,,,
29839,35.4487,,8.421E-17,1.519E-16,,5.014E-17,2.078E-17
29868,35.4832,,,7.122E-17,,,
30151,35.8194,,,4.612E-17,,4.082E-17,
30351,36.0570,,2.503E-16,5.542E-16,,4.078E-16,6.010E-17
30589,36.3397,,,3.690E-17,,,
30635,36.3944,,3.157E-17,1.034E-16,,,
30656,36.4193,,,5.176E-17,,,
30896,36.7044,,8.180E-17,1.490E-16,,,
30913,36.7246,,,6.743E-17,,,
31101,36.9480,,,7.688E-16,,,
31431,37.3400,,,2.670E-16,,,
32568,38.6908,,,4.746E-16,,,
32940,39.1327,,,4.676E-17,,,
33050,39.2634,,,5.000E-17,,,
33450,39.7386,,,3.587E-17,,,
33780,40.1306,,5.236E-17,1.096E-16,,5.680E-17,
33869,40.2364,,,3.038E-16,,,
34066,40.4704,,3.171E-17,2.872E-16,,,
34104,40.5156,,6.981E-17,1.369E-16,,,
34154,40.5750,,,5.970E-17,,,
34180,40.6058,,3.110E-17,8.433E-17,,,
34221,40.6545,,,1.179E-16,,,
34270,40.7128,,5.149E-16,9.477E-16,1.998E-17,4.061E-16,1.460E-16
34606,41.1119,,4.479E-17,3.604E-17,,,
34780,41.3186,,4.137E-17,7.034E-17,,,
35073,41.6667,,,3.906E-17,,,
35779,42.5055,,6.878E-17,1.739E-16,,,
35786,42.5138,,,3.289E-17,,,
36037,42.8120,,,6.995E-17,,,
36153,42.9498,,3.702E-16,8.083E-16,,,1.726E-17
36189,42.9925,,5.832E-17,1.778E-16,,,
36337,43.1684,,,2.859E-17,,,
36407,43.2515,,2.805E-16,5.534E-16,,3.504E-16,4.727E-17
36445,43.2967,,3.328E-16,6.738E-16,,3.086E-16,9.325E-17
36523,43.3893,,1.383E-16,1.694E-16,,,
36708,43.6091,,,,,4.693E-17,
37370,44.3956,,1.359E-16,3.107E-16,,1.154E-16,2.333E-17
37551,44.6106,,3.532E-17,2.917E-17,,,
37614,44.6854,,4.160E-17,1.379E-16,,,
37871,44.9907,,,4.662E-17,,,
38013,45.1594,,1.156E-16,1.356E-16,,8.618E-17,
38071,45.2283,,,3.090E-17,,,
38178,45.3555,,,7.760E-17,,,
38575,45.8271,,3.394E-17,6.928E-17,,,
38859,46.1645,,,3.680E-17,,,
39100,46.4508,,,2.033E-16,,,
39156,46.5173,,3.227E-17,4.436E-17,,,
39592,47.0353,,,8.101E-17,,,
39682,47.1422,,,1.832E-16,,,
40050,47.5794,,,4.904E-17,,,
40180,47.7338,,,1.465E-16,,,
40346,47.9310,,1.121E-16,2.142E-16,,,
40491,48.1033,,,6.283E-16,,,
40613,48.2482,,1.090E-15,2.144E-15,,1.314E-15,3.170E-16
40992,48.6985,,9.308E-17,1.177E-16,,,
41382,49.1618,,1.057E-15,2.058E-15,,9.341E-16,2.506E-16
42022,49.9221,,3.626E-17,,,,
42056,49.9625,,3.377E-17,1.224E-16,,,
42214,50.1502,,,5.132E-16,,,
42221,50.1585,,,4.265E-17,,,
42336,50.2952,,3.363E-16,4.382E-16,,,
42595,50.6029,,,7.118E-17,,,
42758,50.7965,,,5.834E-17,,,
43227,51.3537,,,3.000E-17,,,
43425,51.5889,,3.931E-17,8.433E-17,,,
43827,52.0665,,,6.297E-16,,,
43875,52.1235,,3.738E-17,8.645E-17,,,
43998,52.2696,,,3.089E-17,,,
44451,52.8078,,,9.953E-17,,,
44795,53.2165,,5.348E-17,1.358E-16,,,
44841,53.2711,,4.424E-17,1.891E-16,,,
45266,53.7760,,,3.655E-16,,,
45515,54.0718,,5.132E-17,1.533E-16,,,
46104,54.7716,,,3.952E-17,,,
46375,55.0935,,3.668E-17,5.524E-17,,,
46406,55.1303,,,2.934E-17,,,
46632,55.3988,,,4.720E-17,,,
47211,56.0867,,,2.940E-17,,,
47338,56.2375,,1.655E-16,3.859E-16,,2.525E-16,4.060E-17
47551,56.4906,,4.031E-17,9.816E-17,,,
47666,56.6272,,,7.995E-17,,,
47999,57.0228,,6.352E-16,1.189E-15,,,
48364,57.4564,,7.460E-17,1.493E-16,,,
48402,57.5016,,,6.357E-16,,,
48410,57.5111,,,2.868E-17,,,
48899,58.0920,,5.619E-17,2.780E-16,,,
48919,58.1158,,,6.886E-17,,,
48935,58.1348,,1.059E-16,2.778E-16,,1.283E-16,2.792E-17
49244,58.5019,,,6.517E-16,,,
49592,58.9153,,,3.193E-17,,,
49633,58.9640,,3.145E-17,8.386E-17,,,
49867,59.2420,,7.376E-17,1.012E-15,,,
49887,59.2658,,4.207E-17,8.118E-17,,,
50043,59.4511,,6.432E-16,1.103E-15,,,
50364,59.8324,,,1.099E-15,,,
50454,59.9394,,,2.882E-16,,,
50609,60.1235,,,4.303E-16,,,
51059,60.6581,,,2.918E-16,,,
51101,60.7080,,6.248E-17,4.076E-16,,,
51169,60.7888,,1.546E-16,2.143E-16,,1.290E-16,
51471,61.1475,,,4.013E-17,,,
51572,61.2675,,,1.492E-16,,,
51920,61.6810,,,3.494E-17,,,
52059,61.8461,,,3.163E-17,,,
52457,62.3189,,4.643E-17,1.483E-16,,6.908E-17,
52473,62.3379,,8.038E-17,1.637E-16,,5.384E-17,4.124E-17
52480,62.3462,,,7.788E-17,,,
52521,62.3949,,1.281E-16,9.677E-17,,,
52534,62.4104,,,7.872E-17,,,
52634,62.5292,,,4.588E-16,,,
53022,62.9901,,,3.843E-16,,,
53230,63.2372,,,6.593E-17,,,
53494,63.5509,,,8.249E-17,,,
53781,63.8918,,,6.075E-16,,,
53865,63.9916,,1.766E-16,3.051E-16,,,
53934,64.0736,,,4.378E-16,,,
54388,64.6129,,,1.752E-16,,,
54560,64.8173,,3.837E-17,8.347E-17,,7.178E-17,
54619,64.8874,,3.159E-17,9.669E-17,,,
54663,64.9396,,,6.163E-17,,,
54717,65.0038,,7.174E-17,7.769E-17,,4.436E-17,
55017,65.3602,,,3.406E-17,,,
55033,65.3792,,,3.902E-17,,,
55260,65.6489,,,,,,
55531,65.9708,,,2.962E-17,,,
55560,66.0053,,3.503E-17,6.536E-17,,,
56052,66.5898,,,7.087E-16,,,
56333,66.9236,,,5.220E-17,,,
56407,67.0115,,,3.320E-17,,,
56748,67.4166,,,6.617E-17,,,
57095,67.8289,,,8.938E-17,,,
57239,67.9999,,,5.933E-17,,,
57456,68.2577,,6.047E-17,1.112E-16,,,
57564,68.3860,,,3.181E-17,,,
57640,68.4763,,,3.308E-17,,,
57651,68.4894,,9.125E-17,2.457E-16,,,
57722,68.5737,,1.074E-16,2.511E-16,,8.841E-17,4.114E-17
57804,68.6712,,9.249E-17,2.390E-16,,,
57832,68.7044,,2.173E-16,3.176E-16,,1.237E-16,4.203E-17
57951,68.8458,,,2.025E-15,,,
58006,68.9111,,7.663E-17,2.216E-16,,,
59012,70.1063,,2.747E-16,8.497E-16,,,
59058,70.1609,,3.050E-17,1.229E-16,,,
59075,70.1811,,,2.830E-17,,,
59312,70.4627,,,1.203E-16,,,
59455,70.6325,,,5.868E-16,,,
59809,71.0531,,4.136E-17,1.407E-16,,6.620E-17,
59977,71.2527,,,8.176E-17,,,
59978,71.2539,,6.724E-17,,,,
60243,71.5687,,8.762E-17,1.227E-16,,,
60621,72.0177,,2.223E-16,3.701E-16,,,
61036,72.5108,,1.091E-15,1.240E-15,,,
61093,72.5785,,,1.195E-16,,,
61242,72.7555,,6.818E-17,1.400E-16,,5.698E-17,3.120E-17
61356,72.8909,,,2.408E-16,,,
61599,73.1796,,3.828E-16,4.922E-16,,,
61706,73.3067,,,3.513E-16,,,
61719,73.3222,,,3.507E-17,,,
61955,73.6025,,,6.189E-16,,,
62044,73.7083,,2.907E-16,2.671E-16,,,
62427,74.1633,,,1.970E-16,,,
62668,74.4496,,,3.459E-17,,,
62826,74.6373,,,1.559E-16,,,
63054,74.9082,,,4.244E-17,,,
63102,74.9652,,,2.373E-16,,,
63349,75.2586,,,1.285E-16,,,
63820,75.8182,,,8.362E-17,,,
63929,75.9477,,,7.002E-16,,,
64030,76.0676,,,3.439E-17,,,
64129,76.1853,,,3.848E-16,,,
64296,76.3836,,,6.595E-17,,,
64307,76.3967,,,2.569E-16,,,
64431,76.5440,,,2.315E-16,,,
64768,76.9444,,1.329E-16,5.293E-16,,,
64770,76.9468,,4.726E-17,,,,
64857,77.0501,,,1.099E-16,,,
64881,77.0786,,,1.315E-16,,,
64892,77.0917,,,5.812E-16,,,
64952,77.1630,,6.514E-17,1.790E-16,,,
65242,77.5075,,,3.327E-17,,,
65626,77.9637,,9.983E-17,2.471E-16,,1.151E-16,3.004E-17
65726,78.0825,,,4.647E-16,,,
65841,78.2191,,7.605E-17,2.253E-16,,1.054E-16,4.261E-17
65990,78.3961,,,1.029E-16,,,
66000,78.4080,,4.403E-17,9.797E-17,,,
66054,78.4722,,3.837E-17,1.313E-16,,,
66163,78.6016,,,5.319E-17,,,
66586,79.1042,,,1.185E-15,,,
66627,79.1529,,,4.256E-17,,,
66679,79.2147,,3.940E-17,,,,
67179,79.8087,,6.064E-17,1.244E-16,,,
67226,79.8645,,,3.207E-17,,,
67284,79.9334,,,1.287E-16,,,
67326,79.9833,,,4.674E-17,,,
67473,80.1579,,,7.753E-17,,,
67602,80.3112,,3.318E-17,3.762E-17,,,
67799,80.5452,,,5.574E-16,,,
67930,80.7008,,2.124E-16,4.795E-16,,,
68653,81.5598,,,2.814E-17,,,
69050,82.0314,,1.416E-16,2.234E-16,,,
69130,82.1264,,6.848E-17,1.231E-16,,5.911E-17,1.935E-17
69318,82.3498,,1.929E-16,1.887E-16,,,
69347,82.3842,,1.401E-16,1.320E-16,,,
69360,82.3997,,,4.215E-17,,,
69666,82.7632,,,1.261E-15,,,
69740,82.8511,,9.267E-17,1.580E-16,,,
69746,82.8582,,9.964E-17,3.312E-16,,,
70012,83.1743,,,2.979E-17,,,
70024,83.1885,,,6.041E-17,,,
70363,83.5912,,,3.668E-17,,,
70444,83.6875,,,3.353E-17,,,
70700,83.9916,,4.774E-16,4.350E-16,,,
70795,84.1045,,6.151E-17,7.724E-17,,,
71178,84.5595,,4.758E-16,5.642E-16,,,
71315,84.7222,,,4.762E-17,,,
71507,84.9503,,,4.506E-16,,,
71790,85.2865,,3.115E-17,4.606E-17,,,
71908,85.4267,,7.722E-17,6.360E-17,,,
72098,85.6524,,,5.280E-17,,,
72176,85.7451,,,2.445E-16,,,
72440,86.0587,,,4.303E-17,,,
72722,86.3937,,,5.259E-17,,,
72864,86.5624,,,4.277E-17,,,
72915,86.6230,,3.356E-17,4.227E-17,,,
73208,86.9711,,,7.569E-16,,3.428E-16,9.904E-17
73209,86.9723,,4.327E-16,,,,
73371,87.1647,,,5.336E-17,,,
73401,87.2004,,,1.722E-16,,,
73471,87.2835,,,3.743E-17,,,
73734,87.5960,,,3.263E-17,,,
73899,87.7920,,7.171E-17,1.127E-16,,8.012E-17,1.694E-17
74017,87.9322,,,8.104E-17,,,
74572,88.5915,,,6.447E-17,,,
74801,88.8636,,1.038E-15,2.123E-15,,5.068E-17,2.553E-17
75258,89.4065,,8.326E-16,1.733E-15,,,
75406,89.5823,,,2.968E-16,,,
75874,90.1383,,,4.597E-17,,,
75944,90.2215,,2.052E-16,5.555E-16,,,
76009,90.2987,,,4.652E-17,,,
76054,90.3522,,3.539E-17,9.906E-17,,,
76135,90.4484,,9.410E-17,8.864E-17,,,
76286,90.6278,,1.606E-16,2.457E-16,,1.146E-16,2.917E-17
76385,90.7454,,2.277E-16,4.292E-16,,1.562E-16,7.360E-17
76950,91.4166,,9.161E-17,1.699E-16,,1.096E-16,2.975E-17
76961,91.4297,,1.103E-16,2.720E-16,,,
77309,91.8431,,,2.901E-17,,,
77417,91.9714,,7.373E-17,1.969E-16,,,
77644,92.2411,,4.876E-17,8.090E-17,,,
77682,92.2862,,,9.342E-17,,,
77894,92.5381,,,6.030E-17,,,
78019,92.6866,,3.168E-17,1.972E-16,,,
78508,93.2675,,4.100E-17,9.998E-17,,7.295E-17,
78611,93.3899,,,7.190E-17,,,
78913,93.7486,,,5.831E-17,,,
79053,93.9150,,5.366E-17,8.140E-17,,,
79397,94.3236,,4.363E-17,8.049E-17,,,
79459,94.3973,,6.836E-17,1.572E-16,,5.747E-17,1.760E-17
79528,94.4793,,,8.390E-17,,,
79913,94.9366,,2.586E-16,4.897E-16,,,
80076,95.1303,,5.973E-17,1.264E-16,,,
80171,95.2431,,,6.160E-17,,,
80427,95.5473,,,2.297E-16,,,
80544,95.6863,,3.401E-16,8.810E-16,,3.781E-16,8.409E-17
80584,95.7338,,5.877E-17,5.500E-17,,,
80981,96.2054,,,7.535E-17,,,
81031,96.2648,,1.038E-16,1.119E-16,,,
81152,96.4086,,,3.225E-17,,,
81262,96.5393,,,5.099E-17,,,
81877,97.2699,,5.361E-17,6.822E-17,,,
81915,97.3150,,5.075E-17,6.868E-17,,,
82175,97.6239,,,1.387E-16,,,
82639,98.1751,,,2.884E-17,,,
82880,98.4614,,5.878E-17,6.126E-17,,,
82898,98.4828,,,3.573E-17,,,
83222,98.8677,,,3.678E-17,,,
83792,99.5449,,,7.891E-16,,,
84539,100.4323,,,3.227E-17,,,
84775,100.7127,,3.925E-17,7.890E-17,,,
84858,100.8113,,3.110E-17,,,,
85109,101.1095,,3.285E-16,6.785E-16,,4.291E-16,9.609E-17
85288,101.3221,,1.126E-16,1.876E-16,,8.681E-17,2.417E-17
85471,101.5395,,3.533E-16,8.320E-16,,5.517E-16,1.790E-16
85625,101.7225,,,3.159E-17,,,
85629,101.7273,,,7.071E-17,,,
85907,102.0575,,7.592E-17,7.160E-17,,,
86280,102.5006,,5.489E-17,5.857E-17,,4.386E-17,
86617,102.9010,,,5.305E-17,,,
86882,103.2158,,,1.161E-16,,,
87131,103.5116,,4.626E-17,7.285E-17,,,
87314,103.7290,,,3.437E-17,,,
87523,103.9773,,1.202E-16,2.471E-16,,,
87705,104.1935,,4.856E-16,6.440E-16,,,
87746,104.2422,,,5.794E-17,,,
87792,104.2969,,,5.143E-17,,,
88478,105.1119,,,3.628E-16,,,
88501,105.1392,,2.532E-16,4.513E-16,,,
88613,105.2722,,,1.803E-16,,,
88720,105.3994,,3.976E-16,8.522E-16,1.481E-17,4.145E-16,1.219E-16
88953,105.6762,,,3.511E-17,,,
89096,105.8460,,,7.097E-17,,,
89424,106.2357,,4.172E-16,6.477E-16,,3.113E-16,8.772E-17
89533,106.3652,,,3.073E-17,,,
89600,106.4448,,,5.391E-17,,,
89996,106.9152,,,3.495E-17,,,
90060,106.9913,,,4.163E-17,,,
90664,107.7088,,1.100E-16,6.266E-16,,,
91037,108.1520,,,3.210E-17,,,
91197,108.3420,,8.338E-17,1.367E-16,,,
91230,108.3812,,,2.003E-16,,,
91394,108.5761,,,4.530E-16,,,
91737,108.9836,,3.132E-17,3.935E-17,,,
91977,109.2687,,,3.342E-16,,,
92079,109.3899,,1.763E-16,2.238E-16,,,
92439,109.8175,,3.077E-16,1.115E-15,,,
92680,110.1038,,,6.801E-17,,,
92981,110.4614,,,4.202E-16,,,
93033,110.5232,,,3.013E-17,,,
93129,110.6373,,,3.985E-17,,,
93137,110.6468,6.768E-15,1.133E-15,2.891E-15,,,
93148,110.6598,,5.362E-17,7.285E-17,,,
93229,110.7561,,,3.703E-17,,,
93259,110.7917,,,8.407E-17,,,
93306,110.8475,,3.252E-16,7.825E-16,,,
93378,110.9331,7.700E-15,1.006E-15,1.788E-15,,,
93439,111.0055,,6.597E-16,1.317E-15,,7.480E-16,1.772E-16
93569,111.1600,,,1.413E-16,,,
93691,111.3049,,,3.199E-17,,,
93931,111.5900,,,3.751E-17,,,
94212,111.9239,,1.320E-16,3.748E-16,,,
94546,112.3206,,,3.043E-17,,,
95003,112.8636,,,3.257E-17,,,
95249,113.1558,,,1.533E-16,,,
95540,113.5015,,,1.973E-16,,,
95580,113.5490,,7.078E-16,2.278E-15,,4.500E-17,2.177E-17
95657,113.6405,,,7.821E-17,,,
95685,113.6738,,,1.529E-16,,,
95707,113.6999,,,3.562E-16,,,
96156,114.2333,,6.732E-16,1.470E-15,,6.595E-16,1.948E-16
96523,114.6693,,,2.356E-16,,,
96598,114.7584,,,4.444E-17,,,
96759,114.9497,,5.845E-16,1.298E-15,,,
96767,114.9592,,8.496E-17,2.007E-16,,5.456E-17,3.714E-17
97096,115.3500,,,3.715E-17,,,
97200,115.4736,,,1.541E-16,,,
97340,115.6399,,1.771E-15,3.794E-15,4.814E-17,1.524E-15,4.590E-16
97739,116.1139,,6.632E-17,1.478E-16,,,
97819,116.2090,,5.063E-16,8.814E-16,2.337E-17,4.582E-16,1.263E-16
98193,116.6533,,,3.062E-17,,,
98557,117.0857,,,3.962E-17,,,
98761,117.3281,,,1.481E-16,,,
99123,117.7581,,,8.423E-17,,,
99382,118.0658,,,6.149E-17,,,
99861,118.6349,,,3.581E-16,,,
100352,119.2182,,,1.194E-16,,,
100467,119.3548,,,3.420E-17,,,
100764,119.7076,,1.515E-16,1.875E-16,,1.217E-16,1.878E-17
100784,119.7314,,,1.672E-16,,,
100897,119.8656,,,3.199E-16,,,
100923,119.8965,,,8.383E-17,,,
101065,120.0652,,,3.514E-17,,,
101264,120.3016,,,1.595E-16,,,
101798,120.9360,,1.211E-16,1.079E-16,,,
101815,120.9562,,,1.845E-16,,8.225E-17,3.767E-17
101847,120.9942,,,6.183E-16,,,
102140,121.3423,,1.053E-16,2.330E-16,,1.536E-16,2.219E-17
102162,121.3685,,,2.795E-16,,,
102295,121.5265,,,3.883E-17,,,
102476,121.7415,,6.315E-17,1.974E-16,,,
103150,122.5422,,,1.429E-15,,,
103659,123.1469,,9.923E-17,1.369E-16,,,
103759,123.2657,,4.050E-16,7.412E-16,1.840E-17,3.640E-16,7.943E-17
103764,123.2716,,,3.165E-17,,,
103915,123.4510,,4.868E-17,4.752E-17,,5.724E-17,
104055,123.6173,,,6.494E-17,,,
104138,123.7159,,1.522E-16,1.419E-15,,,
104429,124.0617,,,3.422E-17,,,
104609,124.2755,,1.055E-16,1.755E-16,,8.989E-17,
104888,124.6069,,,1.953E-16,,,
104896,124.6164,,3.947E-17,,,,
104906,124.6283,,,5.973E-17,,,
105148,124.9158,,4.519E-17,1.002E-16,,5.226E-17,
105239,125.0239,,,4.038E-16,,,
105300,125.0964,,4.589E-17,5.062E-17,,,
105368,125.1772,,8.604E-17,1.862E-16,,,
105498,125.3316,,1.805E-16,3.411E-16,,,
105759,125.6417,,1.011E-16,1.160E-16,,,
105789,125.6773,,,3.493E-17,,,
105999,125.9268,,3.851E-16,8.618E-16,,4.380E-16,1.145E-16
106025,125.9577,,,3.010E-17,,,
106783,126.8582,,3.061E-17,9.440E-17,,,
106975,127.0863,,,5.984E-17,,,
107088,127.2205,,6.255E-17,4.022E-16,,,
107181,127.3310,,7.833E-17,9.800E-17,,,
107541,127.7587,,1.806E-16,4.421E-16,,,
107877,128.1579,,7.798E-17,2.563E-16,,1.335E-16,1.783E-17
108049,128.3622,,,1.839E-15,,,
108230,128.5772,,6.501E-16,1.141E-15,,,
108361,128.7329,,6.438E-17,9.546E-17,,,
108431,128.8160,,,5.259E-16,,,
108700,129.1356,,6.717E-17,1.006E-16,,,
108714,129.1522,,1.530E-16,3.258E-16,,,
108826,129.2853,,,1.093E-16,,,
108942,129.4231,,2.973E-17,7.779E-17,,,
109084,129.5918,,8.603E-17,7.166E-16,,,
109676,130.2951,,1.526E-16,4.146E-16,,,
109897,130.5576,,,8.534E-17,,,
110092,130.7893,,,4.851E-17,,,
110110,130.8107,,,2.711E-17,,,
110245,130.9711,,3.156E-17,4.549E-17,,,
110440,131.2027,,1.100E-16,1.989E-16,,,
110606,131.3999,,5.508E-17,1.047E-16,,4.902E-17,1.948E-17
110640,131.4403,,,3.107E-17,,,
110721,131.5365,,3.021E-17,3.623E-17,,,1.844E-17
110875,131.7195,,,1.312E-16,,,
110971,131.8335,,,4.801E-17,,,
111214,132.1222,,,4.453E-17,,,
111517,132.4822,,,5.051E-17,,,
111554,132.5262,,1.046E-16,2.005E-16,,1.053E-16,4.867E-17
111599,132.5796,,3.129E-17,7.264E-17,,4.464E-17,
111918,132.9586,,4.305E-16,4.652E-16,,,
111958,133.0061,,1.168E-15,2.692E-15,1.729E-17,1.571E-15,3.442E-16
111976,133.0275,,1.202E-16,1.944E-16,,,
112100,133.1748,,,6.114E-17,,,
112128,133.2081,,,1.029E-16,,,
112173,133.2615,,,3.689E-16,,,
112219,133.3162,,,5.261E-16,,,
112260,133.3649,,9.111E-17,2.095E-16,,,
112571,133.7343,,1.114E-16,7.825E-17,,,
112578,133.7427,,1.219E-16,2.047E-16,,,
112685,133.8698,,3.637E-17,4.470E-17,,,
112730,133.9232,,,1.407E-16,,,
112767,133.9672,,,2.306E-16,,,
112933,134.1644,,,2.619E-16,,,
112953,134.1882,,,5.632E-17,,,
113465,134.7964,,,3.761E-17,,,
113519,134.8606,,3.512E-17,7.877E-17,,5.222E-17,2.146E-17
113536,134.8808,,7.582E-17,1.121E-16,,,1.702E-17
113572,134.9235,,8.152E-17,1.219E-16,,5.769E-17,
113617,134.9770,,,7.337E-17,,,
113667,135.0364,,4.013E-17,2.866E-17,,,
113735,135.1172,,,2.006E-16,,,
113835,135.2360,,,1.008E-16,,,
114026,135.4629,,3.449E-16,6.144E-16,,3.145E-16,7.781E-17
114030,135.4676,,,9.617E-17,,,
114139,135.5971,,,3.189E-16,,,
114407,135.9155,,,1.102E-16,,,
115044,136.6723,,,2.600E-16,,,
115124,136.7673,,,5.535E-17,,,
115139,136.7851,,6.327E-17,1.002E-16,,,
115616,137.3518,,,3.960E-17,,,
115972,137.7747,,1.649E-16,3.504E-16,,,
116048,137.8650,,,4.068E-17,,,
116086,137.9102,,3.894E-17,1.712E-16,,,
116141,137.9755,,3.021E-16,6.113E-16,,4.033E-16,1.064E-16
116153,137.9898,,,1.479E-16,,,
116183,138.0254,,,1.365E-16,,,
117172,139.2003,,1.448E-16,1.450E-16,,,
117190,139.2217,,,4.848E-17,,,
117654,139.7730,,6.203E-17,8.443E-17,,,
117909,140.0759,,4.519E-17,4.396E-17,,,
118080,140.2790,,,2.777E-16,,,
118165,140.3800,,,6.012E-16,,,
118284,140.5214,,7.389E-17,2.193E-16,,,
