Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
94177,111.8823,,1.31E-16,2.44E-16,,1.55E-16,3.99E-17
94180,111.8858,,,6.06E-17,,,
94218,111.931,,8.58E-17,1.28E-16,,5.58E-17,
94240,111.9571,,2.93E-17,3.72E-17,,,
94301,112.0296,,1.29E-16,2.56E-16,,1.05E-16,2.31E-17
94312,112.0427,,6.91E-16,1.51E-15,1.80E-17,5.12E-16,1.76E-16
94317,112.0486,,3.69E-16,5.93E-16,,3.29E-16,7.20E-17
94331,112.0652,,4.04E-17,4.42E-17,,,
94337,112.0724,,3.84E-17,1.09E-16,,5.72E-17,
94356,112.0949,,,6.11E-17,,,
94365,112.1056,,7.56E-17,1.81E-16,,8.47E-17,
94374,112.1163,,7.14E-17,1.42E-16,,5.50E-17,
94391,112.1365,,6.40E-17,1.89E-16,,8.60E-17,
94399,112.146,,2.87E-17,3.68E-17,,,
94424,112.1757,,1.38E-16,3.70E-16,,1.16E-16,2.06E-17
94459,112.2173,,5.13E-16,1.02E-15,,5.12E-16,1.38E-16
94475,112.2363,,1.99E-16,4.81E-16,,2.53E-16,7.43E-17
94544,112.3183,,3.96E-17,7.25E-17,,6.38E-17,2.14E-17
94551,112.3266,,6.29E-17,1.07E-16,,4.61E-17,
94603,112.3884,,6.88E-17,1.71E-16,,1.17E-16,2.49E-17
94607,112.3931,,1.15E-16,1.93E-16,,7.62E-17,
94611,112.3979,,6.94E-17,1.20E-16,,,
94696,112.4988,,9.82E-17,1.49E-16,,9.40E-17,1.88E-17
94713,112.519,,,4.52E-17,,,
94715,112.5214,,3.42E-17,9.18E-17,,,
94739,112.5499,,3.03E-17,,,,
94773,112.5903,,5.07E-16,9.19E-16,,3.71E-16,1.01E-16
94848,112.6794,,4.24E-17,6.66E-17,,,
94854,112.6866,,,1.05E-16,,,
94855,112.6877,,5.82E-17,,,,
94866,112.7008,,2.24E-15,4.77E-15,2.78E-17,2.35E-15,7.03E-16
94900,112.7412,,,5.62E-17,,,
94928,112.7745,,,5.64E-17,,5.92E-17,
94960,112.8125,,4.50E-17,4.91E-17,,,2.16E-17
95044,112.9123,,,4.18E-17,,,
95049,112.9182,,,5.11E-17,,5.22E-17,1.77E-17
95066,112.9384,,2.80E-16,5.12E-16,1.09E-17,2.84E-16,6.72E-17
95100,112.9788,,,3.91E-17,,,
95129,113.0133,,6.00E-17,8.71E-17,,5.62E-17,2.07E-17
95137,113.0228,,2.93E-16,7.23E-16,,2.75E-16,5.88E-17
95141,113.0275,,1.04E-16,1.89E-16,,8.69E-17,
95161,113.0513,,,4.05E-17,,,
95206,113.1047,,3.25E-17,4.00E-17,,,
95257,113.1653,,1.60E-16,2.45E-16,,1.43E-16,2.71E-17
95282,113.195,,2.67E-16,4.18E-16,,2.99E-16,7.46E-17
95284,113.1974,,4.09E-17,5.29E-17,,,
95296,113.2116,,,6.03E-17,,,
95350,113.2758,,3.19E-17,7.40E-17,,5.26E-17,
95352,113.2782,,4.89E-16,1.23E-15,1.35E-17,6.74E-16,1.54E-16
95362,113.2901,,3.06E-17,,,,
95396,113.3304,,1.77E-16,2.36E-16,,1.25E-16,2.72E-17
95413,113.3506,,1.29E-16,4.05E-16,,1.11E-16,
95439,113.3815,,1.05E-16,2.48E-16,,6.66E-17,3.49E-17
95524,113.4825,,2.44E-16,5.38E-16,,2.95E-16,5.57E-17
95591,113.5621,,2.73E-16,4.65E-16,,,5.14E-17
95592,113.5633,,,,,8.67E-17,
95616,113.5918,,2.97E-16,5.30E-16,,2.23E-16,6.25E-17
95665,113.65,,1.48E-16,3.74E-16,,1.20E-16,5.12E-17
95708,113.7011,,3.40E-15,6.73E-15,2.41E-17,3.63E-15,9.74E-16
95715,113.7094,,2.35E-15,4.76E-15,2.30E-17,2.46E-15,4.97E-16
95740,113.7391,,2.44E-16,4.71E-16,,2.37E-16,4.39E-17
95753,113.7546,,,6.21E-16,,,5.66E-17
95754,113.7558,,2.86E-16,,,2.83E-16,
95802,113.8128,,6.44E-16,1.45E-15,2.95E-17,6.91E-16,1.73E-16
95823,113.8377,,,2.08E-16,,5.99E-17,2.12E-17
95828,113.8437,,5.66E-17,1.28E-16,,,
95837,113.8544,,,,9.17E-18,5.89E-16,
95838,113.8555,,6.60E-16,1.04E-15,,,1.76E-16
95850,113.8698,,,1.09E-16,,,
95909,113.9399,,9.22E-17,3.91E-16,,3.05E-16,5.54E-17
95912,113.9435,,,4.21E-17,,,
95932,113.9672,,1.35E-16,1.84E-16,,6.73E-17,3.95E-17
95944,113.9815,,1.53E-16,2.73E-16,,9.45E-17,3.07E-17
95963,114.004,,,1.77E-16,,,
95970,114.0124,,3.27E-17,5.51E-17,,,
95976,114.0195,,2.98E-17,,,,
96045,114.1015,,5.67E-17,4.65E-17,,,
96064,114.124,,9.39E-17,1.29E-16,,5.26E-17,
96066,114.1264,,1.56E-16,3.43E-16,,1.28E-16,4.20E-17
96140,114.2143,,1.37E-16,2.43E-16,,8.54E-17,
96165,114.244,,2.99E-16,5.40E-16,8.67E-18,3.16E-16,6.57E-17
96273,114.3723,,4.89E-16,1.19E-15,,5.77E-16,1.81E-16
96322,114.4305,,,6.67E-17,,,
96332,114.4424,,,3.88E-17,,,
96356,114.4709,,1.02E-16,2.00E-16,,1.31E-16,3.32E-17
96393,114.5149,,4.01E-15,8.04E-15,4.38E-17,3.77E-15,1.05E-15
96395,114.5173,,,6.59E-16,,,1.08E-16
96396,114.5184,,3.24E-16,,,3.41E-16,
96403,114.5268,,4.04E-16,6.06E-16,8.49E-18,3.06E-16,9.29E-17
96434,114.5636,,,3.67E-17,,,
96443,114.5743,,7.30E-17,1.52E-16,,7.87E-17,
96453,114.5862,,1.79E-16,2.72E-16,,7.72E-17,
96483,114.6218,,3.18E-17,7.57E-17,,,
96498,114.6396,,,1.56E-16,,,
96499,114.6408,,7.59E-17,,,,
96534,114.6824,,,2.64E-16,,,
96556,114.7085,,8.57E-17,1.62E-16,,1.14E-16,2.10E-17
96616,114.7798,,7.63E-16,1.70E-15,2.26E-17,8.88E-16,2.21E-16
96620,114.7846,,,5.26E-17,,,
96639,114.8071,,5.33E-17,8.70E-17,,4.83E-17,
96650,114.8202,,,4.28E-17,,,
96659,114.8309,,1.05E-15,2.19E-15,1.30E-17,9.78E-16,2.71E-16
96672,114.8463,,,4.12E-17,,,
96674,114.8487,,9.09E-16,1.93E-15,1.25E-17,1.02E-15,2.64E-16
96676,114.8511,,1.76E-16,3.48E-16,9.67E-18,1.44E-16,5.63E-17
96738,114.9247,,1.26E-16,2.66E-16,,9.91E-17,
96749,114.9378,,1.21E-16,2.68E-16,,1.39E-16,3.91E-17
96792,114.9889,,3.66E-16,7.36E-16,,3.88E-16,1.11E-16
96813,115.0138,,6.68E-17,2.17E-16,,,
96860,115.0697,,,1.17E-16,,5.21E-17,1.80E-17
96870,115.0816,,4.42E-16,9.73E-16,,6.66E-16,8.43E-17
96887,115.1018,,,5.59E-17,,6.12E-17,
96901,115.1184,,1.11E-15,2.55E-15,2.09E-17,1.25E-15,3.06E-16
96934,115.1576,,7.17E-17,1.50E-16,,8.84E-17,2.44E-17
96939,115.1635,,1.87E-16,3.30E-16,1.33E-17,1.84E-16,3.97E-17
96959,115.1873,,6.90E-16,1.48E-15,9.30E-18,6.47E-16,1.84E-16
96990,115.2241,,1.04E-16,1.17E-16,,,
96996,115.2312,,,1.77E-16,,,
96997,115.2324,,3.19E-17,,,,2.41E-17
97038,115.2811,,1.08E-15,2.04E-15,2.22E-17,7.45E-16,2.65E-16
97081,115.3322,,3.22E-17,,,,
97226,115.5045,,1.03E-16,2.73E-16,,1.24E-16,3.90E-17
97267,115.5532,,4.13E-17,8.30E-17,,,
97304,115.5972,,,7.28E-17,,,
97310,115.6043,,8.07E-17,1.94E-16,,1.31E-16,2.62E-17
97342,115.6423,,2.90E-17,5.06E-17,,,
97349,115.6506,,5.19E-17,9.26E-17,2.52E-17,,
97356,115.6589,,5.19E-16,1.20E-15,8.47E-18,4.95E-16,1.28E-16
97408,115.7207,,,7.95E-17,,,
97415,115.729,,6.38E-17,1.54E-16,,6.81E-17,
97432,115.7492,,1.20E-16,1.59E-16,,1.02E-16,2.80E-17
97611,115.9619,,,1.48E-16,,,
97612,115.9631,,8.95E-17,,,,
97650,116.0082,,2.94E-16,5.95E-16,,2.51E-16,9.55E-17
97669,116.0308,,,4.60E-17,,,
97682,116.0462,,7.62E-17,1.96E-16,,1.63E-16,5.28E-17
97695,116.0617,,1.50E-16,2.86E-16,,1.51E-16,2.84E-17
97700,116.0676,,4.58E-17,7.25E-17,,,
97706,116.0747,,1.88E-16,2.74E-16,,1.25E-16,3.75E-17
97848,116.2434,,4.47E-16,9.10E-16,,4.62E-16,1.04E-16
97863,116.2612,,9.17E-17,1.11E-16,,,
97892,116.2957,,3.48E-16,5.03E-16,1.29E-17,2.51E-16,7.79E-17
97942,116.3551,,3.75E-15,6.90E-15,2.25E-17,3.04E-15,8.30E-16
97960,116.3765,,1.17E-16,2.34E-16,,5.33E-17,2.61E-17
97972,116.3907,,4.79E-16,8.81E-16,,4.07E-16,1.08E-16
98053,116.487,,,3.75E-17,,,
98065,116.5012,,3.06E-15,6.04E-15,3.25E-17,3.25E-15,8.08E-16
98112,116.5571,,3.75E-17,7.09E-17,,4.63E-17,
98212,116.6759,,,1.85E-16,,,
98282,116.759,,3.92E-17,8.98E-17,,,
98299,116.7792,,6.16E-17,6.80E-17,,5.73E-17,2.06E-17
98312,116.7947,,5.65E-17,9.94E-17,,4.56E-17,2.57E-17
98324,116.8089,,1.44E-16,1.48E-16,,6.13E-17,
98335,116.822,,8.58E-17,2.28E-16,,1.07E-16,3.43E-17
98351,116.841,,1.60E-16,2.07E-16,,1.47E-16,3.82E-17
98405,116.9051,,3.20E-17,6.55E-17,,,
98446,116.9538,,,4.71E-17,,,
98467,116.9788,,,,,1.17E-16,
98468,116.98,,9.93E-17,1.69E-16,,,2.34E-17
98509,117.0287,,,5.10E-17,,,
98521,117.0429,,,4.67E-17,,,
98537,117.062,,6.55E-17,1.23E-16,,5.66E-17,
98557,117.0857,,3.19E-17,,,,
98576,117.1083,,4.22E-17,5.48E-17,,,
98594,117.1297,,1.62E-16,3.39E-16,,1.40E-16,2.64E-17
98602,117.1392,,,3.85E-17,,,
98624,117.1653,,1.36E-16,3.17E-16,,1.33E-16,
98657,117.2045,,6.68E-17,1.22E-16,,7.98E-17,
98683,117.2354,,2.98E-17,6.43E-17,,,
98699,117.2544,,5.81E-16,1.21E-15,8.41E-18,5.22E-16,1.29E-16
98711,117.2687,,3.19E-17,5.45E-17,,,
98723,117.2829,,5.09E-17,1.07E-16,,,
98739,117.3019,,,6.52E-17,,,
98871,117.4587,,5.64E-17,1.11E-16,,4.66E-17,2.45E-17
98929,117.5277,,,,,6.04E-17,
98930,117.5288,,7.86E-17,,,,
99008,117.6215,,,,,4.70E-17,
99050,117.6714,,,3.87E-17,,,
99061,117.6845,,6.72E-16,1.38E-15,,7.23E-16,1.67E-16
99073,117.6987,,,5.17E-17,,,
99079,117.7059,,,5.97E-17,,,
99090,117.7189,,3.21E-17,4.29E-17,,,
99134,117.7712,,,3.79E-17,,,
99142,117.7807,,5.34E-16,1.06E-15,,5.30E-16,1.12E-16
99161,117.8033,,8.56E-17,2.44E-16,,8.16E-17,2.40E-17
99172,117.8163,,6.74E-17,1.24E-16,,7.03E-17,
99198,117.8472,,3.38E-16,5.61E-16,,3.34E-16,7.14E-17
99257,117.9173,,,1.30E-16,,,
99258,117.9185,,,,3.76E-16,,
99265,117.9268,,,1.80E-16,,,
99266,117.928,,7.13E-17,,,,
99306,117.9755,,2.93E-17,4.44E-17,,,
99333,118.0076,,1.10E-16,1.48E-16,,,
99351,118.029,,8.13E-17,1.63E-16,,8.05E-17,2.66E-17
99367,118.048,,5.47E-17,9.77E-17,,7.30E-17,3.33E-17
99388,118.0729,,6.28E-17,1.83E-16,,1.22E-16,1.75E-17
99393,118.0789,,1.62E-16,2.66E-16,,1.59E-16,3.76E-17
99419,118.1098,,,3.77E-17,,,
99443,118.1383,,,3.58E-17,,,
99448,118.1442,,2.77E-17,,,,
99480,118.1822,,5.46E-17,1.56E-16,,8.29E-17,2.34E-17
99494,118.1989,,1.25E-16,3.22E-16,,2.04E-16,2.94E-17
99507,118.2143,,,5.02E-17,,,
99584,118.3058,,,4.85E-17,,,
99598,118.3224,,7.99E-16,1.29E-15,1.20E-17,8.04E-16,1.41E-16
99637,118.3688,,4.99E-17,1.26E-16,,,1.77E-17
99661,118.3973,,1.38E-16,3.66E-16,,1.42E-16,4.56E-17
99691,118.4329,,3.69E-16,7.13E-16,,3.72E-16,9.90E-17
99704,118.4484,,7.44E-16,1.22E-15,1.41E-17,5.89E-16,1.30E-16
99770,118.5268,,1.26E-16,1.99E-16,,6.42E-17,2.37E-17
99780,118.5386,,7.23E-17,1.20E-16,,8.21E-17,
99818,118.5838,,6.95E-16,1.67E-15,,6.83E-16,2.30E-16
99875,118.6515,,3.71E-17,3.88E-17,,,
99904,118.686,,3.10E-17,,,,
99910,118.6931,,,4.98E-17,,,
99917,118.7014,,1.67E-16,3.46E-16,,1.43E-16,4.31E-17
99971,118.7655,,3.74E-17,4.47E-17,,,
99991,118.7893,,,5.03E-17,,7.01E-17,
100007,118.8083,,3.87E-17,5.91E-17,,,
100114,118.9354,,,4.53E-17,,,
100137,118.9628,,1.28E-16,2.48E-16,,1.11E-16,5.82E-17
100151,118.9794,,4.43E-17,1.31E-16,,,
100271,119.1219,,7.89E-17,1.37E-16,,4.94E-17,1.89E-17
100275,119.1267,,1.11E-16,1.60E-16,,6.15E-17,2.57E-17
100286,119.1398,,4.42E-17,1.00E-16,,5.57E-17,1.79E-17
100358,119.2253,,1.05E-16,1.34E-16,,6.79E-17,
100434,119.3156,,,3.90E-17,,,
100447,119.331,,,4.69E-17,,,
100457,119.3429,,2.82E-16,4.57E-16,,2.24E-16,6.50E-17
100459,119.3453,,,1.19E-16,,5.48E-17,
100461,119.3477,,2.69E-16,6.38E-16,,2.92E-16,8.06E-17
100468,119.356,,1.17E-16,2.15E-16,,1.09E-16,
100511,119.4071,,,3.37E-16,,1.31E-16,3.75E-17
100512,119.4083,,1.66E-16,,,,
100648,119.5698,,8.13E-17,1.27E-16,,4.95E-17,
100658,119.5817,,,8.04E-17,,,
100662,119.5865,,5.77E-17,1.35E-16,,6.22E-17,
100708,119.6411,,,1.34E-16,,,
100709,119.6423,,5.29E-17,,,,
100720,119.6554,,2.65E-15,4.79E-15,7.74E-17,2.53E-15,6.43E-16
100792,119.7409,,6.06E-17,1.63E-16,,9.50E-17,
100811,119.7635,,1.80E-16,3.61E-16,2.82E-17,8.55E-17,4.39E-17
100848,119.8074,,3.06E-17,3.81E-17,,,2.05E-17
100871,119.8347,,3.82E-17,1.01E-16,,5.51E-17,
100879,119.8443,,,5.00E-17,,,
100900,119.8692,,6.00E-16,1.18E-15,1.91E-17,5.99E-16,1.76E-16
100963,119.944,,,9.28E-17,,,
100986,119.9714,,2.55E-16,4.93E-16,,2.07E-16,6.50E-17
100993,119.9797,,1.19E-16,1.95E-16,,8.16E-17,4.39E-17
101000,119.988,,3.61E-16,7.14E-16,,3.24E-16,6.26E-17
101053,120.051,,7.92E-16,1.56E-15,,7.57E-16,1.98E-16
101078,120.0807,,6.50E-17,1.82E-16,,7.09E-17,1.80E-17
101082,120.0854,,,3.64E-17,,,
101121,120.1317,,3.66E-17,1.12E-16,,,2.95E-17
101144,120.1591,,4.75E-16,8.80E-16,1.10E-17,2.39E-16,1.00E-16
101150,120.1662,,,5.10E-17,,,
101155,120.1721,,,3.91E-17,,5.85E-17,
101159,120.1769,,1.21E-16,,,,
101160,120.1781,,,3.07E-16,,1.61E-16,3.95E-17
101172,120.1923,,1.06E-16,2.59E-16,,9.66E-17,2.41E-17
101193,120.2173,,4.59E-17,1.60E-16,,,
101249,120.2838,,,5.14E-17,,,
101290,120.3325,,2.90E-17,,,,
101353,120.4074,,5.21E-17,1.50E-16,,5.64E-17,2.61E-17
101410,120.4751,,9.17E-17,2.66E-16,,1.36E-16,2.19E-17
101465,120.5404,,3.59E-15,6.94E-15,6.16E-17,3.36E-15,8.79E-16
101498,120.5796,,1.13E-15,2.48E-15,,1.09E-15,2.60E-16
101506,120.5891,,8.57E-17,1.37E-16,,1.04E-16,1.93E-17
101570,120.6652,,2.53E-16,5.69E-16,,2.20E-16,5.70E-17
101612,120.7151,,5.36E-16,1.01E-15,9.57E-18,4.84E-16,1.40E-16
101638,120.7459,,3.25E-16,5.65E-16,1.36E-17,2.38E-16,8.30E-17
101680,120.7958,,,6.29E-17,,,
101697,120.816,,3.22E-17,6.45E-17,,,
101730,120.8552,,,3.68E-17,,,
101775,120.9087,,1.01E-16,2.15E-16,,1.07E-16,2.45E-17
101786,120.9218,,9.79E-17,2.00E-16,,9.12E-17,2.76E-17
101834,120.9788,,8.58E-17,1.58E-16,,4.63E-17,2.19E-17
101843,120.9895,,,5.36E-17,,,
101849,120.9966,,3.10E-17,5.45E-17,,,
101861,121.0109,,2.49E-16,3.43E-16,,1.48E-16,4.61E-17
101938,121.1023,,7.46E-16,1.53E-15,9.41E-18,7.05E-16,2.12E-16
101947,121.113,,3.39E-17,,,,
101961,121.1297,,6.33E-16,1.47E-15,8.85E-18,8.59E-16,1.93E-16
101975,121.1463,,2.73E-16,4.80E-16,1.48E-17,1.49E-16,5.08E-17
102049,121.2342,,4.76E-17,1.73E-16,,9.89E-17,2.29E-17
102062,121.2497,,1.03E-16,1.90E-16,,7.75E-17,2.20E-17
102069,121.258,,8.09E-16,1.71E-15,1.55E-17,6.69E-16,1.96E-16
102079,121.2699,,5.66E-17,,,,
102108,121.3043,,2.24E-15,4.61E-15,2.08E-17,2.23E-15,6.12E-16
102122,121.3209,,,5.83E-17,,,
102186,121.397,,8.32E-16,1.44E-15,,6.53E-16,1.64E-16
102203,121.4172,,2.79E-17,,,,
102226,121.4445,,4.68E-17,5.29E-17,,,1.67E-17
102267,121.4932,,3.79E-17,5.65E-17,,,
102296,121.5276,,4.77E-17,8.35E-17,,,
102377,121.6239,,,3.90E-17,,,
102426,121.6821,,6.19E-16,1.12E-15,,5.72E-16,1.54E-16
102458,121.7201,,8.11E-17,9.45E-17,,,
102485,121.7522,,4.78E-17,1.21E-16,,6.76E-17,
102591,121.8781,,4.70E-17,8.16E-17,,,
102594,121.8817,,1.40E-16,2.09E-16,1.71E-17,1.08E-16,2.93E-17
102611,121.9019,,6.27E-17,7.61E-17,,,2.02E-17
102644,121.9411,,8.96E-17,1.35E-16,,9.61E-17,2.22E-17
102653,121.9518,,,6.85E-17,,,
102694,122.0005,,,4.15E-17,,,
102725,122.0373,,,4.57E-17,,,
102735,122.0492,,1.41E-16,3.71E-16,,2.22E-16,2.98E-17
102781,122.1038,,1.03E-16,1.47E-16,,5.60E-17,
102868,122.2072,,1.16E-16,1.68E-16,9.15E-18,1.15E-16,3.70E-17
102883,122.225,,3.50E-17,5.43E-17,,,
102929,122.2797,,,4.60E-17,,6.00E-17,
102948,122.3022,,8.37E-17,1.70E-16,,1.15E-16,2.15E-17
102956,122.3117,,8.75E-17,1.37E-16,,,
102986,122.3474,,1.74E-16,5.65E-16,,1.79E-16,7.06E-17
102995,122.3581,,1.20E-16,1.22E-16,,1.06E-16,2.03E-17
103008,122.3735,,4.85E-17,1.13E-16,,,
103021,122.3889,,,4.22E-17,,,
103119,122.5054,,4.48E-16,1.05E-15,,5.08E-16,1.00E-16
103207,122.6099,,3.00E-17,3.89E-17,,5.46E-17,
103213,122.617,,4.58E-16,9.92E-16,,5.09E-16,1.32E-16
103227,122.6337,,6.40E-17,1.23E-16,,4.60E-17,3.26E-17
103237,122.6456,,3.53E-17,5.93E-17,,,
103247,122.6574,,4.50E-16,8.01E-16,,3.51E-16,1.04E-16
103282,122.699,,2.53E-16,5.71E-16,,2.15E-16,4.84E-17
103313,122.7358,,,7.15E-17,,,
103318,122.7418,,1.52E-16,4.08E-16,,1.82E-16,5.21E-17
103389,122.8261,,,,,1.36E-16,
103390,122.8273,,,1.12E-16,,,
103397,122.8356,,1.06E-16,2.16E-16,,1.04E-16,
103428,122.8725,,,,,4.99E-17,
103429,122.8737,,4.25E-17,1.25E-16,,,
103432,122.8772,,4.41E-17,9.62E-17,,6.83E-17,
103485,122.9402,,3.16E-17,5.91E-17,,,
103579,123.0519,,,7.89E-17,,,
103784,123.2954,,4.81E-17,7.00E-17,,4.64E-17,
103801,123.3156,,4.44E-17,,,,
103802,123.3168,,,6.78E-16,,,
103818,123.3358,,2.91E-16,5.44E-16,,2.71E-16,5.73E-17
103830,123.35,,6.54E-17,6.68E-17,,,
103910,123.4451,,9.02E-17,1.63E-16,,,
103918,123.4546,,,3.72E-17,,,
103923,123.4605,,,4.16E-17,,,
103974,123.5211,,2.23E-16,4.21E-16,,2.88E-16,4.84E-17
104019,123.5746,,7.19E-17,1.35E-16,,9.05E-17,
104117,123.691,,1.42E-16,3.39E-16,,1.56E-16,5.38E-17
104144,123.7231,,2.72E-16,6.19E-16,,2.62E-16,6.03E-17
104208,123.7991,,2.79E-15,5.10E-15,4.50E-17,2.07E-15,6.49E-16
104222,123.8157,,,5.86E-17,,,
104242,123.8395,,,1.98E-16,,,
104247,123.8454,,4.34E-17,8.56E-17,,5.81E-17,
104266,123.868,,7.63E-17,1.78E-16,,5.73E-17,
104322,123.9345,,2.66E-16,5.28E-16,,2.73E-16,7.53E-17
104331,123.9452,,1.48E-16,2.36E-16,,1.26E-16,3.63E-17
104373,123.9951,,2.76E-17,7.45E-17,,6.90E-17,
104399,124.026,,7.49E-17,1.42E-16,,,2.26E-17
104413,124.0426,,9.14E-17,1.61E-16,,,
104428,124.0605,,,,,,2.01E-17
104480,124.1222,,3.99E-16,6.95E-16,,3.49E-16,6.78E-17
104520,124.1698,,1.88E-16,2.41E-16,,2.20E-16,4.08E-17
104523,124.1733,,2.74E-17,9.82E-17,,,
104564,124.222,,2.25E-16,3.86E-16,1.05E-17,1.21E-16,5.13E-17
104571,124.2303,,1.01E-16,1.67E-16,,9.66E-17,2.93E-17
104578,124.2387,,3.50E-17,4.06E-17,,,
104582,124.2434,,1.31E-16,,2.21E-17,1.08E-16,2.56E-17
104629,124.2993,,1.82E-15,3.53E-15,3.51E-17,1.47E-15,4.12E-16
104641,124.3135,,4.57E-16,9.70E-16,,4.03E-16,5.52E-17
104657,124.3325,,4.37E-16,9.12E-16,,4.50E-16,8.37E-17
104660,124.3361,,1.57E-16,4.14E-16,,2.18E-16,3.76E-17
104685,124.3658,,,3.80E-17,,,
104710,124.3955,,9.39E-17,1.68E-16,,9.05E-17,3.16E-17
104733,124.4228,,5.48E-16,1.16E-15,,5.87E-16,1.39E-16
104754,124.4478,,,6.80E-17,,,
104796,124.4976,,8.25E-16,1.71E-15,,8.43E-16,2.13E-16
104804,124.5072,,9.38E-17,3.36E-16,,1.86E-16,5.98E-17
104836,124.5452,,1.89E-16,3.31E-16,,6.94E-17,4.85E-17
104861,124.5749,,2.20E-16,5.10E-16,,3.59E-16,5.28E-17
104942,124.6711,,3.94E-17,4.58E-17,,,
104988,124.7257,,8.64E-17,5.11E-17,,,2.49E-17
105015,124.7578,,3.83E-17,5.94E-17,,,
105050,124.7994,,,6.72E-17,,4.91E-17,
105073,124.8267,,7.31E-17,1.88E-16,,9.99E-17,2.99E-17
105080,124.835,,4.65E-17,1.32E-16,,5.32E-17,3.88E-17
105089,124.8457,,4.35E-17,7.76E-17,,,
105114,124.8754,,,4.27E-17,,,
105212,124.9919,,1.35E-16,2.32E-16,,1.14E-16,3.23E-17
105221,125.0025,,7.91E-17,1.81E-16,,7.94E-17,1.83E-17
105262,125.0513,,3.24E-17,4.16E-17,,4.55E-17,
105272,125.0631,,3.58E-17,7.63E-17,,,
105287,125.081,,7.86E-15,1.59E-14,7.23E-17,8.07E-15,2.14E-15
105310,125.1083,,7.84E-17,2.89E-16,,8.67E-17,
105322,125.1225,,,8.26E-17,,,
105330,125.132,,3.34E-15,6.76E-15,7.00E-17,3.15E-15,8.00E-16
105338,125.1415,,4.14E-17,8.27E-17,,,
105355,125.1617,,1.17E-16,2.72E-16,,1.56E-16,3.25E-17
105362,125.1701,,4.55E-17,4.63E-17,,,
105393,125.2069,,,5.17E-16,,,
105394,125.2081,,2.09E-16,,,2.11E-16,4.61E-17
105442,125.2651,,,7.71E-17,,,
105531,125.3708,,4.90E-16,9.70E-16,,5.31E-16,1.17E-16
105537,125.378,,5.13E-17,1.13E-16,,,
105539,125.3803,,3.61E-17,1.13E-16,,5.20E-17,
105550,125.3934,,1.96E-16,3.68E-16,,2.40E-16,5.75E-17
105589,125.4397,,8.82E-16,1.83E-15,2.64E-17,9.98E-16,2.45E-16
105616,125.4718,,3.26E-17,8.90E-17,,,
105664,125.5288,,,3.55E-17,,,
105673,125.5395,,,5.40E-17,,,
105758,125.6405,,1.98E-16,4.02E-16,,1.82E-16,4.88E-17
105772,125.6571,,1.69E-16,2.63E-16,,1.00E-16,1.97E-17
105778,125.6643,,9.35E-17,1.93E-16,,5.82E-17,
105827,125.7225,,6.67E-17,1.57E-16,,5.81E-17,2.57E-17
105861,125.7629,,6.20E-17,1.24E-16,,7.09E-17,
105871,125.7747,,1.04E-16,1.69E-16,,6.23E-17,
105883,125.789,,,6.27E-17,,,
105920,125.833,,1.98E-16,3.77E-16,,1.10E-16,2.82E-17
105946,125.8638,,4.50E-17,1.64E-16,,,
105953,125.8722,,1.33E-16,2.37E-16,,9.70E-17,2.85E-17
106030,125.9636,,2.07E-16,3.87E-16,,1.93E-16,5.99E-17
106033,125.9672,,,4.52E-17,,,
106043,125.9791,,8.66E-17,1.56E-16,,1.05E-16,
106059,125.9981,,3.20E-17,,,,
106130,126.0824,,4.54E-17,6.20E-17,,,
106146,126.1014,,3.81E-16,7.83E-16,1.14E-17,3.39E-16,1.10E-16
106169,126.1288,,3.39E-17,1.18E-16,,5.68E-17,
106173,126.1335,,5.41E-16,8.27E-16,,3.87E-16,1.02E-16
106184,126.1466,,4.91E-16,1.07E-15,,5.31E-16,1.11E-16
106187,126.1502,,4.89E-16,8.76E-16,,5.46E-16,8.31E-17
106258,126.2345,,5.61E-16,1.21E-15,9.65E-18,5.44E-16,1.59E-16
106267,126.2452,,3.69E-16,6.65E-16,,3.13E-16,4.84E-17
106279,126.2595,,2.19E-16,4.54E-16,,2.07E-16,3.08E-17
106372,126.3699,,1.83E-16,3.84E-16,,1.28E-16,2.70E-17
106408,126.4127,,3.22E-17,9.18E-17,,4.67E-17,
106415,126.421,,4.21E-17,5.27E-17,,6.68E-17,
106432,126.4412,,8.11E-17,1.05E-16,,4.69E-17,1.90E-17
106461,126.4757,,4.59E-17,7.16E-17,,,
106467,126.4828,,3.44E-17,6.32E-17,,,
106553,126.585,,,3.91E-17,8.50E-18,,
106559,126.5921,,,,8.20E-17,,
106600,126.6408,,2.76E-16,4.41E-16,,1.98E-16,7.78E-17
106678,126.7335,,,6.03E-17,,,
106679,126.7347,,7.14E-17,,,7.62E-17,
106691,126.7489,,2.04E-15,4.44E-15,1.58E-17,2.02E-15,5.97E-16
106701,126.7608,,7.59E-17,8.97E-17,,7.04E-17,1.89E-17
106721,126.7845,,,8.76E-17,,,
106740,126.8071,,1.07E-16,1.79E-16,,,2.16E-17
106774,126.8475,,2.89E-17,4.64E-17,,,
106777,126.8511,,4.91E-17,9.73E-17,,5.40E-17,2.14E-17
106786,126.8618,,,6.15E-17,,,
106816,126.8974,,,4.25E-17,,,
106862,126.9521,,3.99E-17,7.09E-17,,,
106874,126.9663,,2.00E-16,3.74E-16,,1.38E-16,4.66E-17
