Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
35518,42.1954,,1.189E-16,2.116E-16,,,
35538,42.2191,,1.413E-15,2.402E-15,1.975E-17,1.627E-15,3.401E-16
35666,42.3712,,1.444E-16,4.481E-16,,,
35719,42.4342,,,4.357E-17,,,
35800,42.5304,,1.355E-16,2.170E-16,,,
35997,42.7644,,,7.262E-17,,,
36110,42.8987,,,3.465E-16,,,
36206,43.0127,,,3.216E-16,,,
36320,43.1482,,,6.000E-17,,,
36373,43.2111,,7.083E-16,1.843E-15,,,
36432,43.2812,,,1.289E-16,,,
36469,43.3252,,3.356E-16,7.857E-16,,,
36536,43.4048,,,8.981E-17,,,
36557,43.4297,,,1.084E-16,,,
36598,43.4784,,,7.461E-17,,,
36706,43.6067,,,8.149E-17,,,
36778,43.6923,,5.564E-17,1.980E-16,,,
37291,44.3017,,,6.713E-17,,,
37341,44.3611,,7.819E-17,1.278E-16,,,
37359,44.3825,,,9.329E-17,,,
37426,44.4621,,,6.282E-17,,,
37506,44.5571,,6.992E-16,1.217E-15,,,
37517,44.5702,,7.014E-17,2.674E-16,,,
37767,44.8672,,,4.973E-17,,,
37889,45.0121,,8.895E-17,7.863E-17,,,
37986,45.1274,,2.333E-16,1.047E-15,,,
37996,45.1392,,,2.413E-16,,,
38017,45.1642,,7.703E-17,2.304E-16,,,
38037,45.1880,,,4.956E-17,,,
38116,45.2818,,3.463E-16,5.202E-16,,,
38146,45.3174,,,2.638E-16,,,
38172,45.3483,,,5.329E-17,,,
38329,45.5349,,,2.461E-16,,,
38545,45.7915,,,1.891E-16,,,
38567,45.8176,,9.477E-16,2.089E-15,,9.416E-16,2.304E-16
38628,45.8901,,6.285E-17,1.205E-16,,,
38728,46.0089,,1.061E-15,2.626E-15,,,
38733,46.0148,,,2.199E-16,,,
38891,46.2025,,,6.049E-17,,,
38932,46.2512,,,1.399E-16,,,
38981,46.3094,,1.209E-16,1.780E-16,,,
38989,46.3189,,,8.297E-16,,,
39248,46.6266,,,5.212E-17,,,
39670,47.1280,,,7.722E-17,,,
39841,47.3311,,,1.606E-16,,,
39908,47.4107,,3.424E-16,9.201E-16,,,
40011,47.5331,,,4.570E-16,,,
40220,47.7814,,2.681E-16,7.383E-16,,,
40234,47.7980,,,7.140E-17,,,
40303,47.8800,,,4.585E-17,,,
40326,47.9073,,,1.468E-16,,,
40354,47.9406,,,8.039E-17,,,
40462,48.0689,,,6.113E-17,,,
40511,48.1271,,1.145E-16,2.444E-16,,1.456E-16,2.172E-17
40633,48.2720,,,2.896E-16,,,
40666,48.3112,,7.384E-17,1.591E-16,,,
40865,48.5476,,,4.696E-17,,,
40888,48.5749,,,1.588E-16,,,
40943,48.6403,,,7.898E-17,,,
40997,48.7044,,6.206E-17,1.007E-16,,,
41029,48.7425,,5.223E-17,7.351E-17,,,
41076,48.7983,,,6.992E-17,,,
41231,48.9824,,2.199E-16,7.472E-16,,,
41324,49.0929,,,8.035E-17,,,
41356,49.1309,,,9.546E-17,,,
41555,49.3673,,,5.025E-17,,,
41568,49.3828,,7.772E-17,2.328E-16,,,
41596,49.4160,,5.506E-17,9.623E-17,,,
41733,49.5788,,,6.217E-17,,,
41821,49.6833,,2.058E-16,2.610E-16,,,
41931,49.8140,,,2.012E-15,,,
41943,49.8283,,,4.891E-17,,,
42012,49.9103,,,4.983E-17,,,
42057,49.9637,,6.396E-17,7.310E-17,,,
42104,50.0196,,6.146E-17,1.542E-16,,,
42284,50.2334,,1.034E-16,4.541E-16,,,
42473,50.4579,,8.975E-16,1.909E-15,,8.951E-16,2.480E-16
42477,50.4627,,,7.019E-17,,,
42481,50.4674,,,1.083E-16,,,
42527,50.5221,,,3.696E-16,,,
42585,50.5910,,,4.978E-17,,,
42602,50.6112,,,2.950E-16,,,
42614,50.6254,,5.192E-17,9.996E-17,,,
42620,50.6326,,,4.825E-17,,,
42758,50.7965,,4.602E-16,4.153E-16,,,
43051,51.1446,,,4.701E-17,,,
43150,51.2622,,,5.468E-17,,,
43396,51.5544,,,5.805E-17,,,
43404,51.5640,,,5.655E-17,,,
43520,51.7018,,,4.481E-17,,,
43521,51.7029,,4.815E-17,,,,
43538,51.7231,,,4.672E-17,,,
43619,51.8194,,,6.425E-16,,,
43954,52.2174,,7.723E-17,7.320E-17,,,
44036,52.3148,,,1.083E-16,,,
44107,52.3991,,4.025E-16,1.400E-15,,,
44119,52.4134,,,1.384E-16,,,
44340,52.6759,,,8.259E-17,,,
44435,52.7888,,2.943E-16,4.447E-16,,1.945E-16,4.107E-17
44581,52.9622,,1.094E-16,2.488E-16,,1.864E-16,1.963E-17
44740,53.1511,,2.267E-16,9.894E-16,,,
44788,53.2081,,3.038E-15,1.973E-14,,,
44821,53.2473,,,6.105E-17,,,
45050,53.5194,,,2.645E-16,,,
45147,53.6346,,,9.005E-17,,,
45212,53.7119,,1.570E-16,7.195E-16,,,
45327,53.8485,,4.578E-16,9.675E-16,,3.140E-16,9.711E-17
45499,54.0528,,,4.977E-16,,,
45773,54.3783,,,7.735E-16,,,
45860,54.4817,,2.373E-16,4.408E-16,,,
45904,54.5340,,6.564E-17,8.241E-17,,,
46017,54.6682,,6.786E-16,1.829E-15,,6.393E-17,3.638E-17
46037,54.6920,,,5.001E-17,,,
46060,54.7193,,,8.665E-16,,,
46111,54.7799,,,2.275E-16,,,
46226,54.9165,,,8.208E-17,,,
46253,54.9486,,,1.678E-16,,,
46310,55.0163,,2.960E-16,8.526E-16,,,
46375,55.0935,,,4.497E-17,,,
46417,55.1434,,1.227E-16,1.678E-16,,,
46419,55.1458,,,1.880E-15,,,
46439,55.1695,,,4.774E-17,,,
46533,55.2812,,1.010E-16,1.297E-16,,,
46539,55.2883,6.880E-15,3.864E-16,8.340E-16,,,
46896,55.7124,,,1.090E-16,,,
46911,55.7303,,1.036E-16,4.911E-16,,,
46990,55.8241,,,3.279E-16,,,
47017,55.8562,,6.046E-17,1.002E-16,,,
47128,55.9881,,6.440E-17,1.034E-16,,,
47179,56.0487,,2.094E-16,3.246E-16,,,
47191,56.0629,,,5.126E-17,,,
47261,56.1461,,4.809E-17,7.200E-17,,,
47286,56.1758,,9.528E-17,1.798E-16,,,
47297,56.1888,,,4.679E-16,,,
47305,56.1983,,,7.902E-17,,,
47504,56.4348,,2.235E-16,,,,
47505,56.4359,,,4.957E-16,,,
47539,56.4763,,,5.445E-17,,,
47611,56.5619,,,1.113E-16,,,
47881,56.8826,,,6.689E-17,,,
48156,57.2093,,,1.037E-16,,,
48180,57.2378,,,5.262E-17,,,
48324,57.4089,,1.707E-16,4.148E-16,,,
48510,57.6299,,5.962E-17,7.979E-17,,,2.418E-17
48512,57.6323,,3.531E-16,7.770E-16,,,1.736E-17
48539,57.6643,,9.202E-17,1.293E-16,,,
48924,58.1217,,1.417E-16,3.417E-16,,,
48965,58.1704,,3.923E-16,8.634E-16,,,
48991,58.2013,,,8.695E-17,,,
49013,58.2274,,,1.531E-16,,,
49303,58.5720,,,,,,
49304,58.5732,,4.878E-16,1.129E-15,,,
49340,58.6159,,,4.837E-17,,,
49480,58.7822,,,8.046E-17,,,
49619,58.9474,,,1.454E-16,,,
49637,58.9688,,1.384E-16,6.330E-16,,,
49776,59.1339,,9.684E-17,2.133E-16,,,
49854,59.2266,,1.434E-15,2.989E-15,2.215E-17,1.854E-15,4.259E-16
49894,59.2741,,,5.654E-17,,,
49943,59.3323,,7.412E-17,1.603E-16,,,
49961,59.3537,,7.301E-17,1.360E-16,,,
50020,59.4238,,1.541E-16,4.506E-16,,,
50161,59.5913,,,6.369E-17,,,
50236,59.6804,,8.928E-17,1.234E-16,,8.777E-17,
50332,59.7944,,1.326E-16,4.323E-16,,,
50489,59.9809,,,7.333E-17,,,
50534,60.0344,,3.547E-16,3.319E-16,,,
50560,60.0653,,,6.233E-17,,,
50860,60.4217,,9.180E-17,1.702E-16,,,
51138,60.7519,,5.858E-17,1.962E-16,,,
51179,60.8007,,1.105E-16,,,,
51180,60.8018,,,3.319E-16,,,
51342,60.9943,,1.078E-16,2.979E-16,,,
51351,61.0050,,6.472E-17,9.973E-17,,,
51414,61.0798,,1.605E-16,3.297E-16,,1.514E-16,6.064E-17
51461,61.1357,,,8.652E-17,,,
51535,61.2236,,,5.056E-17,,,
51563,61.2568,,4.838E-17,1.250E-16,,,
51566,61.2604,,,9.729E-17,,,
51698,61.4172,,,8.185E-17,,,
51732,61.4576,,,4.434E-17,,,
51746,61.4742,,,6.801E-17,,,
51748,61.4766,,,5.281E-17,,,
51876,61.6287,,7.380E-17,1.497E-16,,,
51919,61.6798,,4.853E-17,3.881E-16,,,
51981,61.7534,,,1.486E-16,,,
51984,61.7570,,8.983E-17,1.297E-16,,,
52243,62.0647,,6.353E-17,1.350E-16,,,
52480,62.3462,,,4.539E-17,,,
52592,62.4793,,,7.632E-17,,,
52708,62.6171,,2.311E-16,5.871E-16,,,
52854,62.7906,,,7.871E-17,,,
53000,62.9640,,4.861E-16,6.489E-16,,,
53013,62.9794,,1.191E-16,3.472E-16,,,
53394,63.4321,,,1.055E-16,,,
53474,63.5271,,2.173E-16,3.446E-16,,,
53585,63.6590,,,9.979E-17,,,
53599,63.6756,,,6.000E-17,,,
53671,63.7611,,,1.386E-15,,,
53845,63.9679,,1.208E-16,1.080E-16,,,
53853,63.9774,,1.213E-16,2.550E-16,,,
53919,64.0558,,5.965E-17,1.189E-16,,,
53939,64.0795,,2.497E-16,4.153E-16,,,
53941,64.0819,,,7.323E-17,,,
54018,64.1734,,8.294E-17,1.787E-16,,,
54022,64.1781,,,5.699E-17,,,
54312,64.5227,,,5.957E-17,,,
54405,64.6331,,,6.980E-17,,,
54431,64.6640,,1.193E-15,2.561E-15,,,
54888,65.2069,,8.593E-17,2.287E-16,,,
54915,65.2390,,1.106E-16,1.901E-16,,,
54941,65.2699,,,7.888E-17,,,
55074,65.4279,,,1.249E-16,,,
55095,65.4529,,1.058E-16,1.498E-16,,,
55172,65.5443,,1.026E-16,2.074E-16,,,
55215,65.5954,,,5.391E-17,,,
55237,65.6216,,,1.148E-16,,,
55238,65.6227,,1.013E-16,,,,
55248,65.6346,,,7.969E-17,,,
55284,65.6774,,,6.848E-17,,,
55286,65.6798,,,1.564E-16,,,
55486,65.9174,,6.132E-17,2.293E-16,,7.878E-17,1.608E-17
55676,66.1431,,,7.490E-17,,,
55699,66.1704,,1.813E-16,3.241E-16,,,
55718,66.1930,,3.871E-16,4.440E-16,,,
55730,66.2072,,,9.065E-17,,,
55833,66.3296,,1.556E-16,2.526E-16,,8.521E-17,2.815E-17
55854,66.3546,,3.456E-16,8.706E-16,,,
55912,66.4235,,,1.181E-15,,,
56086,66.6302,,,1.201E-16,,,
56140,66.6943,,2.622E-15,9.948E-15,,,
56165,66.7240,,2.703E-16,4.677E-16,,,
56177,66.7383,,5.695E-17,1.255E-16,,,
56180,66.7418,,,4.384E-17,,,
56227,66.7977,,7.632E-17,9.757E-17,,,
56356,66.9509,,7.699E-17,9.595E-17,,5.092E-17,
56413,67.0186,,1.355E-16,1.626E-16,,,
56424,67.0317,,,5.963E-16,,,
56445,67.0567,,,7.824E-17,,,
56449,67.0614,,6.150E-17,2.405E-16,,,
56455,67.0685,,3.836E-16,1.247E-15,,,
56460,67.0745,,,7.031E-17,,,
56475,67.0923,,4.797E-16,1.009E-15,,,
56872,67.5639,,,4.954E-17,,,
56970,67.6804,,5.559E-17,2.589E-16,,,
57013,67.7314,,1.076E-15,1.816E-15,,,
57112,67.8491,,9.242E-16,5.345E-15,,1.225E-16,4.172E-17
57400,68.1912,,1.001E-16,2.451E-16,,,
57492,68.3005,,,2.658E-16,,,
57550,68.3694,,9.323E-17,2.356E-16,,,
57610,68.4407,,,3.185E-16,,,
57899,68.7840,,2.704E-16,5.333E-16,,,
57909,68.7959,,,6.758E-16,,,
58074,68.9919,,3.982E-16,8.298E-16,,3.352E-16,1.135E-16
58136,69.0656,,,8.804E-17,,,
58207,69.1499,,,1.149E-16,,,
58243,69.1927,,,1.682E-16,,,
58377,69.3519,,2.365E-16,3.820E-16,,,
58493,69.4897,,4.702E-17,,,,
58553,69.5610,,,6.946E-17,,,
58559,69.5681,,,1.263E-16,,,
58564,69.5740,,,4.909E-17,,,
58589,69.6037,,,4.616E-17,,,
58635,69.6584,,,4.873E-16,,,
58636,69.6596,,2.268E-16,,,2.085E-16,6.715E-17
58699,69.7344,,,1.537E-16,,,
58790,69.8425,,,1.305E-16,,,
58923,70.0005,,,1.251E-16,,,
58989,70.0789,,,5.050E-17,,,
59013,70.1074,,2.901E-16,6.740E-16,,,
59039,70.1383,,5.932E-17,1.492E-16,,,
59066,70.1704,,5.312E-17,1.030E-16,,,
59215,70.3474,,3.291E-16,5.515E-16,,2.641E-16,7.829E-17
59365,70.5256,,,4.840E-17,,,
59386,70.5506,,,1.444E-16,,,
59515,70.7038,,1.004E-16,3.946E-16,,,
59681,70.9010,,,4.378E-17,,,
59769,71.0056,,1.399E-16,1.555E-16,,,1.581E-17
59894,71.1541,,1.124E-16,5.379E-16,,,
59941,71.2099,,,7.811E-17,,,
60001,71.2812,,1.138E-16,7.492E-17,,,
60052,71.3418,,,1.145E-16,,,
60175,71.4879,,,5.622E-16,,,
60198,71.5152,,,1.786E-16,,,
60212,71.5319,,1.011E-15,1.922E-15,1.994E-17,1.026E-15,2.768E-16
60627,72.0249,,,1.138E-16,,,
60845,72.2839,,9.376E-17,4.864E-16,,,
60925,72.3789,,2.559E-16,6.985E-16,,,
60997,72.4644,,1.523E-16,,,,
60998,72.4656,,,1.339E-16,,,
61007,72.4763,,5.421E-17,1.336E-16,,,
61185,72.6878,,,1.003E-16,,,
61258,72.7745,,1.534E-16,3.069E-16,,5.866E-17,
61382,72.9218,,7.553E-17,1.906E-16,,,
61445,72.9967,,,4.569E-17,,,
61457,73.0109,,,6.786E-17,,,
61471,73.0275,,1.645E-16,2.082E-16,,,
61487,73.0466,,6.645E-17,2.071E-16,,,
61703,73.3032,,4.651E-17,6.795E-17,,,
61849,73.4766,,,6.218E-17,,,
62051,73.7166,,,6.469E-17,,,
62155,73.8401,,,1.113E-15,,,
62264,73.9696,,7.021E-17,,,,
62363,74.0872,,7.562E-16,1.656E-15,,,
62398,74.1288,,8.940E-17,1.010E-16,,,
62463,74.2060,,,5.648E-17,,,
62604,74.3736,,4.597E-17,6.436E-17,,,
62689,74.4745,,,2.936E-16,,,
62713,74.5030,,5.793E-17,5.226E-17,,,
62799,74.6052,,8.943E-17,2.884E-16,,,
63264,75.1576,,,1.063E-16,,,
63371,75.2847,,6.931E-17,3.398E-16,,,
63411,75.3323,,7.741E-17,2.117E-16,,6.762E-17,1.828E-17
63428,75.3525,,,4.484E-17,,,
63459,75.3893,,,1.146E-16,,,
63743,75.7267,,1.291E-16,3.246E-16,,,
63764,75.7516,,,1.356E-16,,,
63776,75.7659,,,4.430E-17,,,
63908,75.9227,,1.004E-16,1.257E-16,,,
64016,76.0510,,,1.170E-16,,,
64081,76.1282,,,1.564E-16,,,
64165,76.2280,,,7.262E-17,,,
64202,76.2720,,4.862E-17,7.638E-17,,,
64257,76.3373,,,4.428E-17,,,
64264,76.3456,,,6.282E-16,,,
64420,76.5310,,,6.880E-17,,,
64531,76.6628,,1.223E-16,1.970E-16,,,
64608,76.7543,,,4.672E-17,,,
64682,76.8422,,2.013E-15,3.360E-15,,,
64762,76.9373,,1.507E-16,2.501E-16,,,
64871,77.0667,,,7.311E-17,,,
65060,77.2913,,,4.768E-17,,,
65079,77.3139,,,1.110E-16,,,
65243,77.5087,,4.735E-17,,,,
65388,77.6809,,1.196E-16,3.603E-16,,,
65417,77.7154,,5.186E-16,9.962E-16,,,
65431,77.7320,,,5.425E-17,,,
65463,77.7700,,8.685E-17,2.668E-16,,,
65605,77.9387,,,2.416E-16,,,
65661,78.0053,,,2.295E-16,,,
65705,78.0575,,,7.117E-17,,,
65707,78.0599,,1.470E-15,2.678E-15,,1.456E-15,3.750E-16
65803,78.1740,,,8.201E-17,,,
65818,78.1918,,6.511E-17,5.183E-16,,,
65996,78.4032,,,5.819E-17,,,
66308,78.7739,,,5.730E-17,,,
66310,78.7763,,,1.072E-16,,,
66364,78.8404,,2.789E-16,5.391E-16,,,
66401,78.8844,,,7.699E-17,,,
66446,78.9378,,,2.643E-16,,,
66465,78.9604,,5.610E-17,7.260E-17,,4.274E-17,2.580E-17
66676,79.2111,,1.524E-16,2.921E-16,,,
66695,79.2337,,,7.882E-17,,,
66820,79.3822,,2.724E-16,5.426E-16,,,
66966,79.5556,,,8.827E-17,,,
66980,79.5722,,,1.047E-16,,,
67151,79.7754,,,1.001E-16,,,
67260,79.9049,,5.972E-17,1.181E-16,,,
67298,79.9500,,4.626E-16,6.063E-16,,3.928E-16,7.059E-17
67374,80.0403,,,4.957E-17,,,
67395,80.0653,,5.841E-17,1.874E-16,,9.587E-17,
67481,80.1674,,4.621E-17,1.945E-16,,,
67509,80.2007,,,4.718E-17,,,
67523,80.2173,,,9.678E-17,,,
67576,80.2803,,6.276E-17,1.111E-16,,,
67677,80.4003,,,2.314E-16,,,
67736,80.4704,,5.980E-17,4.127E-16,,,
67753,80.4906,,,2.596E-16,,,
67777,80.5191,,,6.857E-17,,,
68057,80.8517,,1.202E-16,3.259E-16,,,
68129,80.9373,,3.647E-16,4.632E-16,,,
68255,81.0869,,5.388E-17,1.421E-16,,,
68380,81.2354,,2.086E-16,2.366E-16,,,
68835,81.7760,,,6.048E-16,,,
68903,81.8568,,,4.959E-17,,,
68951,81.9138,,8.195E-16,7.884E-16,,,
68952,81.9150,,,,,,3.420E-17
68970,81.9364,,5.386E-17,4.849E-17,,4.654E-17,
68989,81.9589,,,5.548E-17,,,
69175,82.1799,,7.359E-17,2.032E-16,,,
69269,82.2916,,6.977E-17,2.502E-16,,,
69280,82.3046,,2.340E-16,2.765E-16,,,
69488,82.5517,,1.552E-16,2.792E-16,,,
69577,82.6575,,,1.468E-16,,,
69740,82.8511,,,8.755E-17,,,
69861,82.9949,,5.227E-16,9.145E-16,,4.847E-16,1.624E-16
70000,83.1600,,5.214E-17,8.084E-17,,,
70169,83.3608,,,4.092E-16,,,
70362,83.5901,,5.344E-16,6.012E-16,,,
70377,83.6079,,3.755E-16,7.432E-16,,,
70443,83.6863,,4.939E-17,9.970E-17,,,
70467,83.7148,,,7.671E-17,,,
70575,83.8431,,1.081E-16,6.615E-16,,,
70825,84.1401,,,4.862E-17,,,
70842,84.1603,,4.831E-17,,,,
70905,84.2351,,1.353E-16,2.671E-16,,,
71124,84.4953,,6.145E-17,7.980E-17,,,
71156,84.5333,,4.599E-17,1.759E-16,,,
71236,84.6284,,3.835E-16,7.893E-16,,,
71706,85.1867,,,5.727E-17,,,
71728,85.2129,,,6.614E-17,,,
