Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
54947,65.2770,,,4.097E-17,,,
55125,65.4885,,,2.252E-17,,,
55910,66.4211,,4.716E-17,1.243E-15,,,
55944,66.4615,,,2.430E-17,,,
56109,66.6575,,,7.091E-16,,,
56160,66.7181,,,2.171E-17,,4.007E-17,
56345,66.9379,,,3.469E-16,,,
56642,67.2907,,,8.700E-17,,,
56701,67.3608,,,4.064E-16,,,
56923,67.6245,,5.418E-17,8.628E-17,,,
57026,67.7469,,,4.386E-17,,,
57275,68.0427,,,9.843E-17,,,
57388,68.1769,,5.105E-17,9.725E-17,,,
57676,68.5191,,,1.854E-16,,,
58327,69.2925,,4.205E-15,9.616E-15,,,
58493,69.4897,,1.082E-15,1.904E-15,,,
58669,69.6988,1.085E-12,,,,,
58676,69.7071,,,1.989E-17,,,
58903,69.9768,,4.889E-16,8.572E-16,,3.914E-16,9.613E-17
59038,70.1371,,,7.179E-17,,6.164E-17,1.759E-17
59141,70.2595,,1.959E-17,2.611E-17,,,
59746,70.9782,,,2.864E-17,,,
60184,71.4986,,2.183E-17,9.843E-17,,,1.570E-17
60498,71.8716,,,1.446E-16,,,
60606,71.9999,,2.474E-17,,,,
60887,72.3338,,,1.979E-17,,,
61165,72.6640,,,3.480E-16,,,
61348,72.8814,,,3.443E-17,,,
61575,73.1511,,,4.836E-17,,,
62900,74.7252,,3.580E-16,8.742E-16,,,
63457,75.3869,,,3.049E-17,,,
63615,75.5746,,1.323E-16,2.571E-16,,,
63661,75.6293,,,2.370E-17,,,
63797,75.7908,,2.937E-17,1.028E-16,,,
64032,76.0700,,3.334E-17,3.279E-17,,5.493E-17,1.554E-17
64084,76.1318,,,4.270E-17,,,
64159,76.2209,,,2.031E-17,,,
64334,76.4288,,,9.701E-17,,,
64494,76.6189,,,3.168E-17,,,
64688,76.8493,,,,,6.263E-17,
64689,76.8505,,1.019E-16,2.749E-16,,,
64795,76.9765,,,1.944E-17,,,
64817,77.0026,,,3.327E-17,,,
65164,77.4148,,4.156E-16,7.002E-16,,2.439E-16,6.992E-17
65557,77.8817,,3.724E-17,9.470E-17,,,
66095,78.5209,,,1.783E-17,,,
66179,78.6207,,3.796E-17,6.902E-17,,,
66744,79.2919,,1.700E-16,2.998E-16,,,
66792,79.3489,,,2.426E-17,,,
66817,79.3786,,2.392E-17,2.160E-17,,,
67533,80.2292,,2.780E-15,5.769E-15,2.994E-17,3.253E-15,7.407E-16
67548,80.2470,,,1.305E-16,,,
67981,80.7614,,4.511E-17,1.007E-16,,,
69676,82.7751,,,2.567E-17,,,
69852,82.9842,,1.843E-16,1.948E-16,,,
69926,83.0721,,2.637E-17,2.765E-17,,,
70477,83.7267,,,4.158E-16,,,
70602,83.8752,,,6.510E-16,,,
70698,83.9892,,3.368E-17,4.898E-17,,,
70925,84.2589,,,2.876E-17,,,
71385,84.8054,,2.168E-17,7.348E-17,,,
72535,86.1716,,,3.607E-17,,,
73114,86.8594,,,2.587E-17,,,
74206,88.1567,,9.244E-17,1.861E-16,,,
74619,88.6474,,,2.920E-17,,,
74635,88.6664,,4.331E-17,1.059E-16,,,
74821,88.8873,,2.941E-16,5.413E-16,,,
74877,88.9539,,,3.562E-16,,,
75213,89.3530,,,2.224E-17,,,
75274,89.4255,,,1.607E-16,,,
75308,89.4659,,,3.290E-17,,,
75550,89.7534,,,1.839E-17,,,
75571,89.7783,,1.007E-16,1.763E-16,,,
75644,89.8651,,3.733E-17,1.239E-16,,8.796E-17,1.549E-17
75790,90.0385,,,4.678E-17,,,
75905,90.1751,,,3.039E-17,,,
76120,90.4306,,2.769E-17,3.198E-17,,,
76263,90.6004,,,3.612E-17,,,
76329,90.6789,,8.163E-17,1.573E-16,,5.642E-17,1.641E-17
76401,90.7644,,,3.392E-17,,,
76726,91.1505,,,2.011E-16,,,
76822,91.2645,,,4.566E-16,,,
76933,91.3964,,,2.103E-15,,,
77132,91.6328,,3.330E-17,2.732E-17,,,
77609,92.1995,,,2.034E-17,,,
77642,92.2387,,,6.196E-17,,,
77875,92.5155,,,1.744E-17,,,
78323,93.0477,,,3.747E-16,,,
78324,93.0489,,1.713E-16,,,,
78432,93.1772,,,2.348E-17,,4.321E-17,
78519,93.2806,,,2.496E-17,,,
78983,93.8318,,,1.491E-16,,,
79269,94.1716,,7.764E-17,1.358E-16,,,
79287,94.1930,,5.846E-17,9.883E-17,,4.529E-17,1.635E-17
79857,94.8701,,3.217E-17,9.903E-17,,,
79941,94.9699,,,2.322E-17,,,
79977,95.0127,,2.758E-17,4.210E-17,,,
80051,95.1006,,,5.443E-16,,,
80151,95.2194,,1.333E-16,2.779E-16,,1.493E-16,2.480E-17
80283,95.3762,,2.149E-17,2.109E-17,,,
81097,96.3432,,,4.979E-16,,,
81290,96.5725,,3.673E-16,7.643E-16,,5.156E-16,9.720E-17
81343,96.6355,,,7.292E-16,,,
81637,96.9848,,,4.338E-17,,,
82062,97.4897,,2.071E-17,5.344E-17,,,
82246,97.7082,,,3.117E-17,,,
82496,98.0052,,4.161E-17,5.228E-17,,3.715E-17,
82499,98.0088,,,5.441E-16,,,
82608,98.1383,,2.485E-17,3.427E-17,,,
82617,98.1490,,,7.027E-16,,,
82683,98.2274,,6.955E-16,1.109E-15,,4.869E-16,1.296E-16
83201,98.8428,,5.769E-17,1.057E-16,,6.737E-17,
83377,99.0519,,4.495E-15,6.843E-15,,,
84107,99.9191,,,1.060E-15,,,
84123,99.9381,,7.088E-16,2.766E-15,,,
84288,100.1341,,,2.881E-17,,,
84446,100.3218,,,5.902E-16,,,
84454,100.3314,,,1.307E-15,,,
84724,100.6521,,3.157E-15,6.096E-15,4.242E-17,2.793E-15,7.360E-16
85342,101.3863,,,2.346E-17,,,
85620,101.7166,,8.694E-17,2.380E-16,,,
85665,101.7700,,,8.654E-16,,,
85883,102.0290,,,1.740E-16,,,
85918,102.0706,,,2.575E-17,,,
86135,102.3284,,,5.112E-17,,,
86187,102.3902,,,1.311E-15,,,
86572,102.8475,,2.158E-16,3.801E-16,,2.071E-16,4.614E-17
86763,103.0744,,,1.694E-16,,,
86800,103.1184,,2.166E-16,3.773E-16,,,
86970,103.3204,,1.768E-16,3.320E-16,,1.286E-16,3.729E-17
87177,103.5663,,2.528E-16,2.648E-16,,,
88403,105.0228,,,7.478E-17,,,
88529,105.1725,,,5.072E-17,,,
88929,105.6477,,,1.049E-16,,,
88934,105.6536,,,3.234E-17,,,
89003,105.7356,,,1.181E-15,,,
89027,105.7641,,3.073E-17,9.480E-17,,6.258E-17,
89273,106.0563,,,2.908E-17,,,
89382,106.1858,,5.530E-16,6.645E-16,,,
89460,106.2785,,5.049E-16,9.710E-16,,6.742E-16,1.289E-16
89535,106.3676,,3.290E-17,3.234E-17,,,
90074,107.0079,,1.076E-16,2.155E-16,,5.529E-17,2.804E-17
90079,107.0139,,3.013E-17,3.215E-17,,,
90205,107.1635,,3.627E-17,3.865E-17,,,
90242,107.2075,,4.294E-17,9.009E-17,,,
90379,107.3703,,,2.357E-17,,,
90479,107.4891,,,2.028E-17,,,
90519,107.5366,,,9.588E-17,,,
90986,108.0914,,,2.122E-17,,,
91103,108.2304,,,3.232E-17,,,
91604,108.8256,,,2.759E-17,,,
91628,108.8541,,2.390E-16,4.310E-16,,,
91645,108.8743,,1.977E-15,3.614E-15,3.736E-17,1.590E-15,4.686E-16
91776,109.0299,,,5.047E-17,,,
91789,109.0453,,,6.432E-17,,,
91954,109.2414,,1.092E-16,2.575E-16,,1.103E-16,1.502E-17
92210,109.5455,,2.260E-17,,,,
93031,110.5208,,1.164E-16,1.920E-16,,,6.470E-17
93032,110.5220,,,,,1.415E-16,
93809,111.4451,,,2.275E-15,,,
94066,111.7504,,,2.568E-17,,,
94859,112.6925,,2.461E-17,4.948E-17,,,
94929,112.7757,,,2.870E-15,,,
95262,113.1713,,,3.690E-17,,,
95754,113.7558,,,,,,
95755,113.7569,,7.246E-16,1.574E-15,,7.383E-16,2.219E-16
96257,114.3533,,1.528E-16,4.387E-16,,,
96432,114.5612,,,1.166E-16,,,
96738,114.9247,,5.343E-17,1.943E-16,,9.677E-17,1.759E-17
96834,115.0388,,,2.570E-17,,,
97043,115.2871,,,3.907E-16,,,
97062,115.3097,,,1.152E-15,,,
97105,115.3607,,,1.714E-17,,,
97255,115.5389,,,2.238E-17,,,
97297,115.5888,,,2.521E-16,,,
97481,115.8074,,2.501E-17,2.004E-17,,,
97487,115.8146,,3.462E-17,9.360E-17,,,
97629,115.9833,,,1.996E-15,,,
98012,116.4383,,2.974E-17,6.122E-17,,,
98492,117.0085,,,1.229E-16,,,
99329,118.0029,,1.246E-15,2.495E-15,,1.133E-15,3.302E-16
99748,118.5006,,2.327E-17,1.573E-16,,,
99781,118.5398,,8.959E-17,1.159E-16,,,
100754,119.6958,,,1.564E-16,,,
101136,120.1496,,4.642E-16,7.299E-16,,4.411E-16,1.072E-16
101182,120.2042,,,3.486E-17,,,
101317,120.3646,,,4.205E-17,,,
101462,120.5369,,,3.411E-16,,,
101792,120.9289,,5.821E-17,8.364E-17,,,
102943,122.2963,,,3.811E-17,,,
103156,122.5493,,,8.168E-17,,,
103709,123.2063,8.470E-15,1.568E-15,4.661E-15,,,
103744,123.2479,,,2.219E-16,,,
103848,123.3714,,,3.866E-17,,,
104127,123.7029,,2.681E-17,4.502E-17,,,
104239,123.8359,,4.544E-17,1.289E-16,,4.337E-17,
104921,124.6461,,,1.909E-16,,,
105679,125.5467,,,6.270E-17,,,
105778,125.6643,,,1.688E-17,,,
105840,125.7379,,,3.968E-17,,,
106624,126.6693,,6.477E-17,1.530E-16,,9.234E-17,2.475E-17
106872,126.9639,,8.565E-16,1.670E-15,,8.965E-16,2.171E-16
106890,126.9853,,,1.642E-17,,,
107271,127.4379,,1.924E-17,5.703E-17,,,
107369,127.5544,,,1.465E-16,,,
107781,128.0438,,2.244E-17,3.444E-17,,,
107956,128.2517,,2.073E-17,2.168E-17,,,
108070,128.3872,,2.281E-16,5.320E-16,,,
108720,129.1594,,,,,1.579E-16,
108721,129.1605,,9.951E-17,2.178E-16,,,
108768,129.2164,,,1.228E-16,,,
108806,129.2615,,,5.351E-17,,,
109313,129.8638,,,1.910E-17,,,
109648,130.2618,,4.630E-17,1.598E-16,,,
110282,131.0150,,4.406E-17,1.930E-16,,6.053E-17,2.189E-17
110454,131.2194,,,1.220E-16,,,
110455,131.2205,,9.512E-17,,,,2.060E-17
110690,131.4997,,2.885E-17,1.951E-16,,,
110693,131.5033,,4.839E-17,8.115E-17,,,1.585E-17
110730,131.5472,,6.816E-17,8.449E-17,,,
111374,132.3123,,,4.265E-16,,,
111787,132.8030,,,3.477E-17,,,
111951,132.9978,,,1.982E-17,,,
112562,133.7237,,5.934E-17,8.255E-17,,4.527E-17,2.319E-17
112567,133.7296,,,4.366E-17,,,
112705,133.8935,,,2.022E-16,,,
113466,134.7976,,4.074E-16,8.290E-16,3.511E-17,3.160E-16,7.776E-17
114868,136.4632,,7.424E-17,1.286E-16,,,
115258,136.9265,,,1.964E-16,,,
115945,137.7427,,4.338E-16,1.119E-15,1.448E-17,4.698E-16,1.041E-16
115966,137.7676,,,1.222E-16,,,
117019,139.0186,,,2.929E-17,,,
117159,139.1849,,,1.744E-17,,,
117198,139.2312,,,3.313E-16,,,
117331,139.3892,,,2.849E-17,,,
117902,140.0676,,,3.343E-17,,,
117970,140.1484,,3.085E-17,2.956E-17,,,
