Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
33653,39.9798,,7.589E-17,1.060E-16,,9.970E-17,2.536E-17
33822,40.1805,,6.386E-17,1.395E-16,,,1.964E-17
33970,40.3564,,,2.953E-16,,,
33971,40.3575,,1.128E-16,,,8.482E-17,3.047E-17
34755,41.2889,,,1.132E-16,,,
34823,41.3697,,,5.024E-16,,,
34857,41.4101,,,1.321E-16,,,
35049,41.6382,,3.583E-16,7.883E-16,,3.228E-16,7.821E-17
35355,42.0017,,,1.509E-16,,,
35362,42.0101,,2.469E-17,4.044E-17,,,
35446,42.1098,,,2.793E-17,,,
35569,42.2560,,,2.892E-17,,,
36563,43.4368,,,3.197E-17,,,
36829,43.7529,,,2.652E-17,,,
36894,43.8301,,8.962E-17,2.352E-16,,6.495E-17,2.107E-17
37085,44.0570,,,4.807E-16,,,
37351,44.3730,,,3.059E-17,,,
37437,44.4752,,2.326E-16,4.321E-16,,,
37634,44.7092,,1.108E-16,2.005E-16,,7.978E-17,
37691,44.7769,,3.723E-17,8.493E-17,,,
38142,45.3127,,3.046E-17,7.820E-17,,,
38595,45.8509,,,3.369E-17,,,
38610,45.8687,,7.709E-16,1.601E-15,,8.324E-16,2.193E-16
38809,46.1051,,1.798E-16,3.604E-16,,,
39000,46.3320,,,7.498E-16,,,
39261,46.6421,,,2.681E-17,,,
39923,47.4285,,,2.439E-17,,,
40501,48.1152,,,2.089E-17,,,
40563,48.1888,,3.205E-17,2.410E-17,,,
40785,48.4526,,1.739E-16,4.253E-16,,2.706E-16,6.070E-17
40842,48.5203,,5.418E-16,9.905E-16,,5.527E-16,1.317E-16
41203,48.9492,,2.720E-17,,,,
41339,49.1107,,,2.390E-17,,,
42044,49.9483,,,5.994E-17,,,
42170,50.0980,,9.583E-17,1.267E-16,,,
42178,50.1075,,7.601E-17,2.227E-16,,,
42291,50.2417,,,3.374E-16,,,
42410,50.3831,,6.101E-17,9.502E-17,,6.007E-17,1.894E-17
42702,50.7300,,,3.195E-17,,,
43011,51.0971,,,6.391E-17,,,
43189,51.3085,,,3.447E-17,,,1.796E-17
43773,52.0023,,,5.812E-17,,,
43997,52.2684,,4.454E-17,1.036E-16,,,
44474,52.8351,,3.310E-17,5.577E-17,,,
44847,53.2782,,,8.809E-16,,,
44975,53.4303,,5.764E-17,1.087E-16,,5.476E-17,
45412,53.9495,,,1.045E-15,,,
45756,54.3581,,,1.835E-16,,,
45981,54.6254,,,7.059E-16,,,
46016,54.6670,,2.371E-17,2.847E-17,,,
46155,54.8321,,5.729E-17,2.425E-16,,,
46840,55.6459,,,4.541E-17,,,
47064,55.9120,,,6.640E-17,,,
48176,57.2331,,2.411E-16,4.597E-16,,,
48784,57.9554,,2.818E-16,6.084E-16,,2.904E-16,7.011E-17
49493,58.7977,,2.385E-16,4.427E-16,,,
50045,59.4535,,,4.251E-16,,,
50784,60.3314,,,2.740E-16,,,
50976,60.5595,,4.069E-17,1.861E-16,,,
51202,60.8280,,,7.955E-16,,,
51326,60.9753,,,9.604E-17,,,
51653,61.3638,,,3.964E-16,,,
51999,61.7748,,,1.302E-16,,,
52091,61.8841,,,4.002E-17,,,
52092,61.8853,,4.131E-17,,,,
52272,62.0991,,,1.331E-16,,,
52631,62.5256,,,2.676E-17,,,
52729,62.6421,,,2.039E-16,,,
52817,62.7466,,,2.782E-16,,,
54473,64.7139,,,1.359E-16,,,
54621,64.8897,,,2.425E-16,,,
54836,65.1452,,,2.000E-15,,,
54838,65.1475,,,,,8.744E-17,
54839,65.1487,,7.123E-17,,,,
55013,65.3554,,2.454E-17,3.406E-17,,,
55322,65.7225,,2.232E-17,2.646E-17,,,
55531,65.9708,,2.459E-15,4.136E-15,4.878E-17,2.277E-15,4.406E-16
55607,66.0611,,,7.704E-16,,,
55621,66.0777,,3.323E-16,8.304E-16,,3.288E-16,1.201E-16
55657,66.1205,,,2.570E-17,,,
56344,66.9367,,,1.181E-16,,,
56345,66.9379,,2.220E-17,,,,
56709,67.3703,,1.778E-16,6.784E-16,,,
56955,67.6625,,,2.276E-17,,,
57033,67.7552,,3.383E-16,6.622E-16,,,
57253,68.0166,,3.186E-17,6.732E-17,,,2.463E-17
57496,68.3052,,4.374E-17,7.425E-17,,3.669E-17,1.472E-17
57522,68.3361,,1.440E-16,1.726E-16,,,
57899,68.7840,,,8.140E-16,,,
58098,69.0204,,,5.389E-17,,,
58375,69.3495,,6.973E-17,6.898E-17,,3.526E-17,
58833,69.8936,,7.941E-16,1.592E-15,,8.620E-16,1.895E-16
59045,70.1455,,,1.496E-16,,,
59354,70.5126,,7.655E-16,1.294E-15,,6.737E-16,1.588E-16
59995,71.2741,,,2.555E-17,,,
60443,71.8063,,5.506E-17,9.757E-17,,,
60563,71.9488,,,2.133E-17,,,
60652,72.0546,,1.267E-15,2.532E-15,2.059E-17,1.483E-15,3.184E-16
60662,72.0665,,,7.704E-17,,,
60969,72.4312,,2.465E-15,4.434E-15,2.080E-17,1.793E-15,5.702E-16
61708,73.3091,,,6.174E-17,,,
63163,75.0376,,3.100E-17,8.921E-17,,,
63519,75.4606,,5.140E-17,1.051E-16,,,
63833,75.8336,,,3.170E-16,,,
64225,76.2993,,,9.428E-16,,,
64337,76.4324,,3.536E-17,7.723E-17,,,
64971,77.1855,,,4.918E-17,,,
65309,77.5871,,,3.545E-16,,,
65637,77.9768,,,8.218E-17,,,
65676,78.0231,,,6.350E-17,,,
65835,78.2120,,1.879E-16,3.219E-16,,1.269E-16,6.018E-17
65903,78.2928,,,2.396E-17,,,
66367,78.8440,,2.641E-17,9.433E-17,,,
66785,79.3406,,,4.926E-17,,,
66794,79.3513,,,2.923E-17,,,
67230,79.8692,,,6.248E-17,,,
67618,80.3302,,5.286E-17,9.369E-17,,,
67641,80.3575,,,2.315E-17,,,
67670,80.3920,,,4.820E-16,,,
68096,80.8980,,,5.660E-17,,,
69142,82.1407,,,2.149E-17,,,
69635,82.7264,,,3.048E-17,,,
69695,82.7977,,,2.649E-17,,,
69769,82.8856,,,2.074E-16,,,
69840,82.9699,,,,,,1.706E-17
69841,82.9711,,5.239E-17,1.657E-16,,6.691E-17,
70044,83.2123,,,6.655E-17,,,
70305,83.5223,,,1.950E-16,,,
70355,83.5817,,2.486E-16,3.657E-16,,2.087E-16,6.705E-17
70532,83.7920,,3.494E-17,2.568E-17,,,
70696,83.9868,,4.402E-16,5.390E-16,,,
70909,84.2399,,,8.353E-17,,,
71107,84.4751,,,4.180E-16,,,
71302,84.7068,,,,,,
71322,84.7305,,4.208E-17,6.659E-17,,4.058E-17,
72105,85.6607,,1.277E-16,3.844E-16,,,
72477,86.1027,,4.220E-17,5.253E-17,,,
72544,86.1823,,,3.560E-17,,,
72689,86.3545,,,4.490E-17,,,
72893,86.5969,,5.659E-17,1.919E-16,,6.607E-17,4.310E-17
72995,86.7181,,2.404E-17,6.545E-17,,,
73096,86.8380,,8.793E-17,9.656E-17,,,
73161,86.9153,,,1.340E-15,,,
73240,87.0091,,4.261E-17,1.175E-16,,9.664E-17,1.599E-17
73629,87.4713,,,4.313E-17,,,
73711,87.5687,,,2.671E-17,,,
73924,87.8217,,,2.155E-17,,,
74941,89.0299,,,2.983E-17,,,
74972,89.0667,,,3.971E-16,,,
75102,89.2212,,,,,3.823E-17,
75164,89.2948,,,2.772E-17,,,
75255,89.4029,,,2.169E-16,,,
75790,90.0385,,,6.246E-16,,,
76084,90.3878,,,2.372E-17,,,
76518,90.9034,,4.173E-17,7.469E-17,,4.320E-17,
76627,91.0329,,,5.545E-17,,,
76903,91.3608,,1.075E-16,1.773E-16,,,
77317,91.8526,,7.189E-17,7.459E-17,,,
77381,91.9286,,,2.919E-17,,,
78230,92.9372,,,2.614E-17,,,
79213,94.1050,,,6.136E-17,,,
79263,94.1644,,,2.320E-17,,,
79985,95.0222,,,3.184E-17,,,
80178,95.2515,,5.547E-17,6.362E-17,,3.863E-17,
80180,95.2538,,3.691E-16,7.275E-16,,4.197E-16,8.997E-17
80278,95.3703,,1.259E-16,2.823E-16,,2.056E-16,2.410E-17
80368,95.4772,,8.591E-17,1.938E-16,,5.207E-17,1.688E-17
80527,95.6661,,,2.058E-17,,,
80700,95.8716,,,2.948E-17,,,
80954,96.1734,,,3.067E-17,,,
81112,96.3611,,,3.527E-17,,,
81172,96.4323,,,6.920E-16,,,
81883,97.2770,,2.249E-17,5.577E-17,,4.454E-17,
82079,97.5099,,,6.004E-17,,,
82421,97.9161,,,1.832E-16,,,
82469,97.9732,,2.435E-16,3.189E-16,,,
82883,98.4650,,2.648E-17,4.909E-17,,,
83190,98.8297,,,2.597E-17,,,
83361,99.0329,,4.143E-17,1.633E-16,,,
83554,99.2622,,,1.206E-16,,,
83595,99.3109,,,3.215E-17,,,
83610,99.3287,,,4.314E-17,,,
83680,99.4118,,6.704E-17,1.789E-16,,,
83794,99.5473,,2.546E-17,2.979E-17,,,
84079,99.8859,,,1.952E-16,,,
84314,100.1650,,5.086E-16,1.008E-15,,5.356E-17,2.045E-17
84623,100.5321,,,2.383E-16,,,
84759,100.6937,,5.032E-17,7.801E-17,,,
84820,100.7662,,3.546E-16,4.397E-16,,,
85146,101.1534,,6.614E-17,1.404E-16,,9.092E-17,1.589E-17
85553,101.6370,,,4.516E-17,,,
85704,101.8164,,,4.568E-16,,,
86000,102.1680,,,2.165E-17,,,
87095,103.4689,,3.454E-17,4.690E-17,,,
87284,103.6934,,5.669E-17,7.722E-17,,,
87911,104.4383,,,9.018E-16,,,
88038,104.5891,,,3.649E-17,,,
88528,105.1713,,1.696E-16,4.253E-16,,1.682E-16,4.050E-17
88531,105.1748,,1.619E-16,2.749E-16,,1.624E-16,3.924E-17
88570,105.2212,,,1.031E-16,,,
88903,105.6168,,,8.445E-17,,,
90022,106.9461,,1.784E-16,3.978E-16,,1.700E-16,3.872E-17
90085,107.0210,,,4.199E-17,,,
90158,107.1077,,,2.722E-17,,,
90249,107.2158,,7.774E-17,1.683E-16,,,
90708,107.7611,,,1.086E-16,,,
91260,108.4169,,3.718E-16,6.635E-16,,,
91407,108.5915,,,2.642E-17,,,
91571,108.7863,,9.411E-17,1.381E-16,,,
91647,108.8766,,5.581E-17,5.988E-17,,,
92124,109.4433,,3.426E-17,6.677E-17,,,
92192,109.5241,,7.144E-17,1.719E-16,,,
92246,109.5882,,2.292E-17,,,,
92609,110.0195,,,1.280E-16,,,
92765,110.2048,,,1.977E-15,,,
92786,110.2298,,3.998E-17,6.585E-17,,,
92989,110.4709,,,1.936E-16,,,
93100,110.6028,,3.107E-17,6.699E-17,,,
93629,111.2313,,,2.155E-17,,,
93833,111.4736,,5.913E-17,7.333E-17,,3.926E-17,
93835,111.4760,,,1.989E-17,,,
94022,111.6981,,,4.266E-16,,,
94700,112.5036,,,7.369E-17,,,
94883,112.7210,,,6.270E-17,,6.484E-17,
95175,113.0679,,2.130E-16,3.828E-16,,1.868E-16,4.146E-17
95542,113.5039,,,6.029E-17,,,
96509,114.6527,,4.432E-17,6.693E-17,,5.232E-17,
96584,114.7418,,,7.423E-17,,,
96653,114.8238,,3.509E-17,6.902E-17,,,
96729,114.9141,,1.120E-16,1.932E-16,,,
96793,114.9901,,,4.633E-17,,,
98272,116.7471,,,4.148E-16,,,
98340,116.8279,,,2.669E-17,,,
98414,116.9158,,,3.443E-17,,,
98711,117.2687,,,2.528E-16,,,
98810,117.3863,,3.216E-17,3.957E-17,,,
98826,117.4053,,,3.694E-17,,,
99072,117.6975,,8.422E-17,1.638E-16,,6.699E-17,3.420E-17
99213,117.8650,,,4.907E-16,,,
99269,117.9316,,,3.752E-17,,,
99281,117.9458,,3.946E-17,1.415E-16,,,
99579,118.2999,,,3.875E-17,,,
100371,119.2407,,,5.477E-17,,,
101068,120.0688,,3.608E-17,5.948E-17,,,
101346,120.3990,,9.824E-17,1.846E-16,,5.198E-17,3.195E-17
101468,120.5440,,9.878E-17,2.368E-16,,7.280E-17,3.592E-17
101514,120.5986,,,5.012E-17,,,
101598,120.6984,,2.715E-17,,,,
101670,120.7840,,2.772E-16,6.995E-16,,2.983E-16,1.260E-16
102602,121.8912,,2.389E-17,3.243E-17,,,
102815,122.1442,,9.946E-17,2.370E-16,,1.049E-16,2.885E-17
103026,122.3949,,,2.512E-16,,,
103246,122.6562,,,5.285E-17,,,
103777,123.2871,,,3.403E-17,,,
103873,123.4011,,,4.466E-17,,,
103881,123.4106,,,2.199E-17,,,
104421,124.0521,,,2.194E-17,,,
104694,124.3765,,,4.859E-17,,,
104730,124.4192,,,1.071E-16,,,
104750,124.4430,,,5.128E-17,,,
105656,125.5193,,3.612E-17,6.426E-17,,3.725E-17,
106203,126.1692,,,3.978E-17,,,
106467,126.4828,,1.701E-16,4.157E-16,,,
106746,126.8142,,3.681E-17,1.229E-16,,,
106810,126.8903,,,1.937E-17,,,
106929,127.0317,,5.151E-16,1.033E-15,,5.696E-16,1.416E-16
107315,127.4902,,,2.301E-17,,,
107514,127.7266,,,2.135E-17,,,
108053,128.3670,,,1.011E-16,,,
108150,128.4822,,,1.784E-16,,,
108208,128.5511,,,2.005E-17,,,
108867,129.3340,,4.903E-17,1.656E-16,,,
109417,129.9874,,3.853E-17,1.383E-16,,,
109599,130.2036,,,5.148E-16,,,
110123,130.8261,,,4.639E-17,,,
111426,132.3741,,,4.368E-16,,,
111430,132.3788,,,1.013E-16,,,
112122,133.2009,,,4.228E-17,,,
112286,133.3958,,,2.226E-15,,,
112358,133.4813,,,5.312E-16,,,
112455,133.5965,,,9.986E-16,,,
112612,133.7831,,2.394E-16,3.555E-16,,,
112759,133.9577,,8.779E-17,1.314E-16,,7.552E-17,1.408E-17
113145,134.4163,,,4.108E-16,,,
113394,134.7121,,,9.520E-17,,,
113753,135.1386,,3.415E-17,7.598E-17,,,
113766,135.1540,,1.184E-16,3.138E-16,,,
114083,135.5306,,,1.969E-17,,,
114096,135.5460,,1.570E-16,2.873E-16,,1.001E-16,3.465E-17
114242,135.7195,,5.605E-16,8.580E-16,,,
115157,136.8065,,4.250E-17,3.703E-17,,,
115326,137.0073,,3.551E-16,6.153E-16,,3.826E-16,7.860E-17
115601,137.3340,,,1.226E-16,,,
115935,137.7308,,1.257E-15,2.306E-15,2.464E-17,1.039E-15,3.107E-16
116264,138.1216,,,1.028E-15,,,
116710,138.6515,,,1.035E-16,,,
117085,139.0970,,4.397E-17,8.711E-17,,,
117876,140.0367,,8.060E-17,2.756E-16,,1.122E-16,1.774E-17
