Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
111079,131.9619,,1.55E-16,1.69E-16,,,
111084,131.9678,,1.15E-16,4.47E-16,,,
111105,131.9927,,3.89E-16,6.60E-16,,,
111110,131.9987,,1.42E-16,2.48E-16,,,
111118,132.0082,,,7.33E-17,,,
111133,132.026,,1.26E-16,1.66E-16,,,
111167,132.0664,,2.00E-16,3.69E-16,,,
111174,132.0747,,1.15E-16,8.08E-17,,,
111194,132.0985,,4.85E-16,8.48E-16,,,
111226,132.1365,,6.06E-17,9.78E-17,,,
111233,132.1448,,,8.05E-17,,,
111238,132.1507,,,4.66E-17,,,
111329,132.2589,,4.31E-16,6.51E-16,,,
111518,132.4834,,7.41E-17,2.19E-16,,,
111694,132.6925,,7.03E-17,5.71E-17,,,
111706,132.7067,,3.25E-16,6.60E-16,,,
111766,132.778,,,1.14E-16,,,
111804,132.8232,,2.76E-16,6.95E-16,,,
112020,133.0798,,2.17E-16,3.57E-16,,,
112131,133.2116,,5.04E-17,1.28E-16,,,
112213,133.309,,9.09E-17,7.83E-17,,,
112242,133.3435,,1.06E-16,1.77E-16,,,
112247,133.3494,,1.92E-16,4.60E-16,,,
112374,133.5003,,,5.18E-17,,,
112443,133.5823,,,6.05E-17,,,
112513,133.6654,,1.78E-16,7.86E-16,,,
112519,133.6726,,,6.22E-17,,,
112541,133.6987,,,6.88E-17,,,
112586,133.7522,,,1.89E-16,,,
112710,133.8995,,3.07E-16,5.95E-16,,,
112771,133.9719,,,8.72E-17,,,
112787,133.991,,,8.30E-17,,,
112867,134.086,,,5.08E-17,,,
112923,134.1525,,,5.85E-17,,,
112931,134.162,,6.62E-17,1.42E-16,,,
112977,134.2167,,7.38E-17,2.42E-16,,,
113012,134.2583,,1.36E-15,5.09E-15,,,
113333,134.6396,,1.23E-16,2.17E-16,,,
113406,134.7263,,7.07E-17,1.45E-16,,,
113506,134.8451,,,1.17E-16,,,
113532,134.876,,,7.02E-17,,,
113596,134.952,,,1.01E-16,,,
113627,134.9889,,4.86E-16,9.67E-16,,,
113630,134.9924,,2.01E-16,2.29E-16,,,
113816,135.2134,,1.27E-15,3.79E-15,,1.89E-16,3.58E-17
114145,135.6043,,,5.92E-17,,,
114147,135.6066,,7.13E-17,7.35E-17,,,
114364,135.8644,,7.70E-17,2.91E-16,,,
114461,135.9797,,3.98E-16,1.87E-15,,,
114501,136.0272,,,4.66E-17,,,
114589,136.1317,,,1.18E-16,,,
114607,136.1531,,,1.83E-16,,,
114672,136.2303,,3.44E-16,9.12E-16,,,
114692,136.2541,,1.50E-16,3.54E-16,,,
114787,136.367,,5.44E-17,1.05E-16,,,
115089,136.7257,,,8.43E-17,,,
115162,136.8125,,1.56E-16,2.69E-16,,,
115243,136.9087,,,1.09E-16,,,
115267,136.9372,,,6.50E-17,,,
115423,137.1225,,,6.06E-17,,,
115495,137.2081,,1.09E-16,1.36E-16,,,
115580,137.309,,,1.72E-16,,,
115619,137.3554,,,1.31E-16,,,
115717,137.4718,,6.94E-17,1.52E-16,,,
115782,137.549,,7.84E-17,1.59E-16,,,
115897,137.6856,,,1.36E-16,,,
115909,137.6999,,,1.99E-16,,,
115977,137.7807,,,1.34E-16,,,
115990,137.7961,,,1.74E-16,,,
115994,137.8009,,,6.87E-17,,,
116015,137.8258,,,2.71E-16,,,
116055,137.8733,,,9.99E-17,,,
116276,138.1359,,,5.80E-17,,,
116485,138.3842,,,6.91E-17,,,
116495,138.3961,,,9.53E-17,,,
116610,138.5327,,,5.89E-17,,,
116657,138.5885,,,5.50E-17,,,
116685,138.6218,,,7.76E-17,,,
116707,138.6479,,,1.15E-16,,,
117013,139.0114,,1.96E-16,7.89E-16,,,
117024,139.0245,,8.12E-17,1.68E-16,,,
117033,139.0352,,,1.74E-16,,,
117076,139.0863,,5.89E-17,1.32E-16,,,
117130,139.1504,,,5.59E-17,,,
117168,139.1956,,,9.84E-17,,,
117196,139.2288,,4.95E-16,3.00E-15,,,
117268,139.3144,,,2.78E-16,,,
117302,139.3548,,,6.19E-17,,,
117347,139.4082,,5.32E-17,1.40E-16,,,
117398,139.4688,,6.77E-17,9.45E-17,,,
117420,139.495,,1.03E-16,1.85E-16,,,
117444,139.5235,,8.48E-17,1.99E-16,,,
117483,139.5698,,,6.86E-17,,,
117636,139.7516,,5.28E-16,6.72E-16,,,
118059,140.2541,,1.48E-16,3.30E-16,,,
118101,140.304,,,6.81E-17,,,
118149,140.361,,,5.10E-17,,,
118164,140.3788,,1.30E-16,7.59E-16,,,
118291,140.5297,,,6.84E-17,,,
118357,140.6081,,,5.77E-17,,,
