Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
113097,134.3592,,1.326E-15,2.669E-15,,1.466E-15,3.386E-16
113198,134.4792,,6.912E-17,9.068E-17,,,
113202,134.4840,,,1.084E-16,,,
113323,134.6277,,,2.425E-16,,,
113616,134.9758,,,1.223E-16,,,
113678,135.0495,,,9.910E-17,,,
114166,135.6292,,,1.403E-15,,,
114246,135.7242,,,9.077E-17,,,
114392,135.8977,,4.684E-17,8.410E-17,,,
114495,136.0201,,,1.511E-15,,,
114511,136.0391,,5.805E-16,3.014E-15,,,
114619,136.1674,,2.081E-16,3.216E-16,,,
114647,136.2006,,7.107E-17,2.239E-16,,,
114658,136.2137,,1.040E-16,2.100E-16,,,
114679,136.2387,,1.766E-16,2.438E-16,,1.883E-16,2.307E-17
114854,136.4466,,4.219E-16,6.915E-16,,,
114867,136.4620,,3.518E-16,6.725E-16,,,
114893,136.4929,,2.287E-15,3.300E-15,,,
114913,136.5166,,,6.538E-17,,,
114932,136.5392,,4.776E-17,1.768E-16,,,
115038,136.6651,,2.357E-16,4.981E-16,,,
115086,136.7222,,3.316E-16,5.800E-16,,,
115242,136.9075,,,4.115E-17,,,
115369,137.0584,,,3.892E-17,,,
115422,137.1213,,1.133E-16,8.387E-17,,,
115552,137.2758,,4.667E-17,6.503E-17,,,
115595,137.3269,,,6.944E-17,,,
115698,137.4492,,,3.494E-17,,,
115700,137.4516,,3.686E-17,,,,
115757,137.5193,,,4.243E-17,,,
115820,137.5942,,1.222E-16,3.882E-16,,,
115935,137.7308,,,1.595E-15,,,
115942,137.7391,,6.501E-17,7.369E-17,,,
116388,138.2689,,1.356E-15,3.442E-15,,,
116488,138.3877,,,5.570E-17,,,
116572,138.4875,,,7.777E-17,,,
116722,138.6657,,2.614E-16,3.686E-16,,,
116894,138.8701,,1.116E-16,2.324E-16,,,
116958,138.9461,,,3.676E-17,,,
117388,139.4569,,,1.399E-15,,,
117458,139.5401,,6.350E-17,8.524E-17,,,
117878,140.0391,,3.823E-17,,,,
117905,140.0711,,,6.111E-17,,,
117918,140.0866,,,4.599E-16,,,
117968,140.1460,,2.514E-16,3.677E-16,,,
118110,140.3147,,5.187E-17,2.635E-16,,,
