Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
35603,42.2964,,2.531E-17,7.220E-17,,,
35789,42.5173,,8.750E-17,1.381E-16,,8.093E-17,1.475E-17
36332,43.1624,,,7.182E-17,,,
36459,43.3133,,9.039E-16,1.927E-15,,8.812E-16,2.071E-16
37533,44.5892,,2.988E-16,4.065E-16,,,
37579,44.6439,,9.707E-17,1.826E-16,,,
37956,45.0917,,1.731E-16,2.749E-16,,,
38416,45.6382,,1.454E-16,1.506E-16,,1.089E-16,2.846E-17
38988,46.3177,,1.761E-16,3.427E-16,,1.772E-16,5.294E-17
39296,46.6836,,,3.487E-17,,,
39389,46.7941,,2.195E-16,5.333E-16,,2.419E-16,3.922E-17
40359,47.9465,,4.893E-17,4.878E-17,,,
40834,48.5108,,,,,,
41065,48.7852,,1.518E-16,3.625E-16,,,
41200,48.9456,,,2.659E-17,,,
41320,49.0882,,,3.824E-16,,,
41452,49.2450,,2.201E-15,4.355E-15,2.406E-17,2.357E-15,6.221E-16
41792,49.6489,,,,,,
42635,50.6504,,1.140E-16,2.286E-16,,1.022E-16,2.447E-17
42752,50.7894,,,3.336E-17,,,
42926,50.9961,,3.538E-17,1.101E-16,3.802E-17,,
43379,51.5343,,,2.254E-17,,,
43521,51.7029,,8.452E-16,9.169E-16,,7.486E-17,2.007E-17
44273,52.5963,,6.818E-17,7.067E-17,,,
44866,53.3008,,3.891E-17,1.059E-16,,3.898E-17,
44896,53.3364,,2.214E-16,5.848E-16,,,
45191,53.6869,,5.514E-17,2.305E-17,,,
45406,53.9423,,3.874E-17,5.980E-17,,6.121E-17,1.482E-17
46264,54.9616,,,5.076E-16,,,
46265,54.9628,,1.938E-16,,,,
46572,55.3275,,,2.768E-17,,,
47289,56.1793,,2.898E-17,7.955E-17,,,2.049E-17
47400,56.3112,,2.566E-16,5.124E-16,,1.460E-16,6.578E-17
48946,58.1478,,3.898E-17,1.156E-16,,5.459E-17,2.729E-17
50213,59.6530,,,4.387E-17,,,
50279,59.7315,,2.763E-16,4.086E-16,,1.468E-16,4.560E-17
50310,59.7683,,,2.311E-17,,,
50459,59.9453,,,5.558E-17,,,
50625,60.1425,,7.909E-17,9.758E-17,,7.251E-17,1.559E-17
50627,60.1449,,,1.630E-16,,,
51075,60.6771,,,3.248E-17,,,
51115,60.7246,,3.666E-16,8.064E-16,,4.080E-16,9.859E-17
51174,60.7947,,9.347E-17,7.875E-17,,,
51180,60.8018,,,3.324E-17,,,
51405,61.0691,,,2.281E-16,,,
51914,61.6738,,1.403E-16,2.529E-16,,,
52666,62.5672,,2.148E-16,5.460E-16,,2.232E-16,4.583E-17
52763,62.6824,,,5.814E-17,,,1.725E-17
52878,62.8191,,5.060E-17,1.606E-16,,,1.825E-17
53053,63.0270,,2.301E-15,4.769E-15,2.876E-17,2.353E-15,6.358E-16
53344,63.3727,,,4.465E-17,,,
53419,63.4618,,1.815E-16,4.196E-16,,2.253E-16,5.552E-17
53461,63.5117,,,4.561E-17,,,
53876,64.0047,,,2.297E-17,,,
54809,65.1131,,1.792E-16,2.757E-16,,1.215E-16,3.639E-17
55224,65.6061,,3.751E-17,3.349E-17,,,
55514,65.9506,,2.759E-16,4.707E-16,,,
55997,66.5244,,3.610E-16,7.087E-16,,3.890E-16,7.996E-17
56849,67.5366,,,2.348E-16,,,
56850,67.5378,,7.580E-17,,,8.974E-17,
56987,67.7006,,,3.966E-17,,,
57693,68.5393,,3.216E-16,5.949E-16,,2.667E-16,8.472E-17
57744,68.5999,,,,,,
57953,68.8482,,,3.336E-17,,,
58233,69.1808,,,4.120E-17,,,
58515,69.5158,,,7.352E-17,,,
59245,70.3831,,2.373E-17,2.507E-17,,,
59332,70.4864,,5.928E-17,9.958E-17,,,
59554,70.7502,,,5.077E-17,,,1.496E-17
60283,71.6162,,,9.570E-17,,5.136E-17,
60367,71.7160,,,3.106E-17,,,
60698,72.1092,,5.049E-16,9.876E-16,,,1.792E-17
61336,72.8672,,,,,,
61337,72.8684,,4.436E-15,8.678E-15,1.411E-17,4.579E-15,1.245E-15
61401,72.9444,,1.494E-16,3.286E-16,,,
61912,73.5515,,2.356E-17,2.038E-17,,,
62201,73.8948,,,5.749E-17,,,
62322,74.0385,,,2.676E-17,,,
63036,74.8868,,2.672E-16,4.751E-16,,3.074E-16,4.234E-17
63107,74.9711,,7.008E-17,1.201E-16,,,
63578,75.5307,,2.363E-17,,,,
63843,75.8455,,4.055E-17,1.219E-16,,,
64669,76.8268,,1.176E-15,1.908E-15,,,
64690,76.8517,,,3.293E-17,,,
65266,77.5360,,,4.366E-17,,,
65607,77.9411,,,2.137E-17,,,
66323,78.7917,,4.331E-17,2.666E-17,,,
67229,79.8681,,3.109E-16,3.418E-16,,,
67403,80.0748,,,1.755E-15,,,
67495,80.1841,,1.363E-16,3.914E-16,,,
67533,80.2292,,4.112E-16,1.154E-15,,,
68391,81.2485,,,1.779E-16,,,
68911,81.8663,,,3.125E-16,,,
69127,82.1229,,1.052E-16,2.615E-16,,9.789E-17,2.564E-17
69694,82.7965,,,2.714E-17,,,
69798,82.9200,,1.698E-16,4.613E-16,,,
70080,83.2550,,,8.271E-17,,,
70358,83.5853,,2.585E-17,7.919E-17,,,
70459,83.7053,,3.563E-17,6.831E-17,,,1.634E-17
70582,83.8514,,1.025E-16,1.969E-16,,9.818E-17,1.656E-17
70865,84.1876,,,4.893E-16,,,
71504,84.9468,,2.420E-17,7.317E-17,,,
71760,85.2509,,,8.262E-16,,,
71761,85.2521,,5.192E-16,,,4.137E-16,1.072E-16
72459,86.0813,,,3.485E-17,,,
72744,86.4199,,,2.898E-17,,,
73230,86.9972,,,4.788E-17,,,
73599,87.4356,,,3.433E-17,,,
73722,87.5817,,1.964E-16,2.427E-16,,,
73988,87.8977,,3.257E-16,7.023E-16,,3.735E-16,5.164E-17
74014,87.9286,,2.665E-16,4.703E-16,,1.918E-16,3.562E-17
74136,88.0736,,5.445E-16,1.398E-15,,,
74577,88.5975,,5.179E-17,1.369E-16,,7.966E-17,
74693,88.7353,,,2.644E-16,,,
74747,88.7994,,,3.500E-17,,,
75512,89.7083,,6.462E-17,3.240E-16,,,
75757,89.9993,,,4.088E-17,,,
75887,90.1538,,2.620E-17,3.358E-17,,,
76332,90.6824,,,2.089E-17,,,
76543,90.9331,,,7.391E-17,,,
76617,91.0210,,2.559E-17,5.784E-17,,,
76707,91.1279,,,4.114E-17,,,
77457,92.0189,,1.298E-16,3.948E-16,,,
78308,93.0299,,2.296E-16,4.620E-16,,1.914E-16,6.231E-17
78367,93.1000,,5.229E-17,9.012E-17,,5.260E-17,1.593E-17
78443,93.1903,,,5.114E-17,,,
78571,93.3423,,8.725E-16,1.581E-15,,7.758E-16,2.544E-16
78718,93.5170,,,4.468E-17,,,
78906,93.7403,,,2.128E-17,,,
79100,93.9708,,,5.925E-17,,,
79423,94.3545,,,2.706E-17,,,
79483,94.4258,,4.004E-17,6.581E-17,,,
79747,94.7394,,,3.566E-17,,,
80095,95.1529,,1.183E-16,2.661E-16,,,
80339,95.4427,,,3.211E-17,,,
81015,96.2458,,,5.631E-17,,,
81179,96.4407,,1.695E-15,3.641E-15,3.858E-17,1.661E-15,4.290E-16
82034,97.4564,,9.703E-17,1.342E-16,,,
82112,97.5491,,,,,,
82706,98.2547,,3.814E-17,1.406E-16,,,
82929,98.5197,,6.620E-16,1.124E-15,,4.406E-16,1.707E-16
83255,98.9069,,,2.397E-17,,,
83378,99.0531,,4.833E-17,6.243E-17,,,
83705,99.4415,,,2.704E-17,,,
83745,99.4891,,8.199E-16,1.827E-15,,1.021E-15,2.252E-16
83827,99.5865,,,8.260E-17,,,
83940,99.7207,,,3.838E-17,,,
84022,99.8181,,5.407E-17,8.518E-17,,,
84328,100.1817,,4.293E-17,6.531E-17,,,
86253,102.4686,,1.427E-16,2.450E-16,,9.864E-17,3.919E-17
86490,102.7501,,,5.022E-17,,5.511E-17,
86681,102.9770,,,2.054E-17,,,
86730,103.0352,,1.526E-16,3.084E-16,,,
87113,103.4902,,5.008E-17,9.116E-17,,,
87221,103.6185,,1.088E-16,1.235E-16,,,
87616,104.0878,,8.937E-17,1.274E-16,,,3.392E-17
87653,104.1318,,,3.535E-17,,,
87672,104.1543,,,2.883E-17,,,
87922,104.4513,,1.753E-16,3.713E-16,,,
88034,104.5844,,6.701E-17,1.659E-16,,,
88035,104.5856,,,,,1.046E-16,
88072,104.6295,,,1.459E-16,,,
89612,106.4591,,,2.749E-17,,,
90132,107.0768,,,2.542E-17,,,
90580,107.6090,,2.413E-16,5.316E-16,,2.060E-16,7.128E-17
90729,107.7861,,2.366E-17,3.050E-17,,5.285E-17,
90759,107.8217,,,3.349E-17,,,
90811,107.8835,,1.190E-16,2.790E-16,,1.197E-16,3.302E-17
91014,108.1246,,5.144E-17,1.418E-16,,5.524E-17,
91468,108.6640,,,2.875E-17,,,
91725,108.9693,,3.312E-17,2.706E-17,,,
92293,109.6441,,,2.803E-17,,,
93098,110.6004,,,3.814E-17,,,
93155,110.6681,,,6.060E-16,,,
93207,110.7299,,,8.397E-16,,,
93449,111.0174,,4.155E-17,8.047E-17,,4.411E-17,
93827,111.4665,,,2.959E-17,,,
94454,112.2114,,3.782E-17,3.348E-17,,,
94460,112.2185,,4.874E-17,1.097E-16,,5.054E-17,
96131,114.2036,,,3.016E-17,,,
96406,114.5303,,3.088E-17,4.626E-17,,,
96445,114.5767,,6.430E-17,1.524E-16,,,
96840,115.0459,,3.308E-17,5.303E-17,,,
97995,116.4181,,3.477E-16,9.698E-16,,,
98808,117.3839,,,2.353E-17,,,
98820,117.3982,,6.053E-17,6.904E-17,,,
99048,117.6690,,2.708E-17,7.950E-17,,,
99107,117.7391,,,2.397E-17,,,
99829,118.5969,,8.686E-17,2.277E-16,,1.776E-16,2.351E-17
100060,118.8713,,,2.769E-17,,,
100624,119.5413,,,2.057E-17,,,
100636,119.5556,,,3.143E-17,,,
100789,119.7373,,5.223E-17,,,,
102310,121.5443,,,4.848E-17,,,
102324,121.5609,,,2.538E-17,,,
102371,121.6167,,,4.008E-17,,,
102405,121.6571,,2.369E-17,,,,
102574,121.8579,,3.780E-17,1.046E-16,,,
103014,122.3806,,3.591E-16,5.760E-16,,3.198E-16,8.023E-17
103133,122.5220,,6.849E-17,2.027E-16,,,
103168,122.5636,,,4.314E-17,,,
104053,123.6150,,,5.441E-17,,,
104307,123.9167,,5.900E-16,1.077E-15,1.494E-17,4.501E-16,1.226E-16
104328,123.9417,,,2.653E-17,,,
105354,125.1606,,3.715E-17,8.979E-17,,,1.681E-17
105651,125.5134,,,5.154E-17,,,
105841,125.7391,,,2.081E-17,,,
106199,126.1644,,7.068E-16,1.694E-15,2.675E-17,7.442E-16,1.864E-16
106342,126.3343,,1.002E-16,1.828E-16,,4.369E-17,1.761E-17
106459,126.4733,,,3.735E-17,,,
106487,126.5066,,,2.234E-17,,,
107318,127.4938,,2.573E-16,4.938E-16,,,
107394,127.5841,,,1.588E-16,,,
107395,127.5853,,8.800E-17,,,,
107539,127.7563,,7.819E-16,1.391E-15,,7.746E-16,1.692E-16
107817,128.0866,,4.313E-16,6.666E-16,,,
107891,128.1745,,3.154E-17,1.340E-16,,,
108156,128.4893,,,1.490E-16,,,
108157,128.4905,,9.825E-17,,,,
108865,129.3316,,3.807E-17,1.299E-16,,5.904E-17,
109311,129.8615,,5.659E-17,1.564E-16,,,
110280,131.0126,,3.869E-17,7.491E-17,,,
110306,131.0435,,1.633E-15,3.061E-15,,1.503E-15,4.196E-16
110661,131.4653,,,2.326E-17,,,
111679,132.6747,,1.603E-16,3.473E-16,,1.174E-16,3.640E-17
111716,132.7186,,,8.431E-17,,,
112122,133.2009,,,1.084E-16,,,
112236,133.3364,,,2.456E-17,,,
112550,133.7094,,1.649E-16,3.103E-16,,1.228E-16,3.107E-17
112780,133.9826,,2.682E-17,,,,
113691,135.0649,,,3.659E-17,,,
114810,136.3943,,3.103E-17,1.540E-16,,,
115066,136.6984,,3.306E-17,3.731E-17,,,
115120,136.7626,,,1.968E-17,,,
115342,137.0263,,6.048E-17,1.237E-16,,4.676E-17,
116640,138.5683,,,1.187E-16,,,
117641,139.7575,,1.317E-16,1.962E-16,,,
117956,140.1317,,,3.497E-17,,,
117990,140.1721,,3.280E-16,6.815E-16,,3.798E-16,6.479E-17
