Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
45514,54.0706,,5.893E-17,1.030E-16,,,
45530,54.0896,,,1.340E-16,,,
45542,54.1039,,,2.030E-16,,,
45892,54.5197,,,1.090E-15,,,
45920,54.5530,,,2.921E-17,,,
46425,55.1529,,,9.517E-17,,,
46747,55.5354,,,2.018E-16,,,
46948,55.7742,,,3.173E-17,,,
47368,56.2732,,,2.608E-15,,,
47377,56.2839,,,4.787E-16,,,
47656,56.6153,,,2.065E-16,,,
47681,56.6450,,6.383E-17,1.086E-16,,,
47784,56.7674,,,4.313E-16,,,
48288,57.3661,,,2.502E-17,,,
48293,57.3721,,,4.802E-17,,,
48344,57.4327,,,3.269E-16,,,
48357,57.4481,,,1.649E-15,,,
48419,57.5218,,,1.629E-16,,,
48663,57.8116,,3.266E-17,7.410E-17,,,
49243,58.5007,,7.403E-17,9.205E-17,,,
49261,58.5221,,,8.042E-16,,,
49852,59.2242,,,9.616E-17,,,
49970,59.3644,,2.865E-17,6.424E-17,,,
50118,59.5402,,2.993E-17,1.213E-16,,,
50396,59.8704,,,5.057E-16,,,
50456,59.9417,,,4.090E-16,,,
50894,60.4621,,,4.692E-17,,,
51205,60.8315,,,,,,
51250,60.8850,,,6.964E-17,,,
51530,61.2176,,,,,,
51582,61.2794,,,1.059E-16,,,
51686,61.4030,,,3.658E-16,,,
51700,61.4196,,,3.536E-17,,,
51755,61.4849,,,3.467E-16,,,
52242,62.0635,,,2.842E-15,,,
52302,62.1348,,,2.909E-16,,,
52454,62.3154,,,3.431E-17,,,
52527,62.4021,,,7.922E-16,,,
52570,62.4532,,,8.666E-16,,,
52821,62.7513,,,4.379E-17,,,
53082,63.0614,,,1.374E-15,,,
53260,63.2729,,,3.344E-17,,,
53281,63.2978,,,5.550E-17,,,
54663,64.9396,,7.801E-17,1.315E-16,,,
54697,64.9800,,,6.421E-17,,,
55020,65.3638,,,1.127E-16,,,
55143,65.5099,,,1.220E-15,,,
55425,65.8449,,,7.365E-17,,,
55483,65.9138,,,1.962E-16,,,
55491,65.9233,,1.075E-15,1.910E-15,,,
55513,65.9494,,6.985E-17,1.800E-16,,,
55545,65.9875,,,2.679E-16,,,
55719,66.1942,,,2.327E-16,,,
55845,66.3439,,,3.436E-16,,,
55925,66.4389,,,4.582E-16,,,
56568,67.2028,,,2.365E-16,,,
57133,67.8740,,,7.043E-17,,,
57288,68.0581,,6.358E-17,1.635E-16,,5.961E-17,
57345,68.1259,,,3.644E-17,,,
57460,68.2625,,6.858E-17,1.502E-16,,3.701E-17,2.108E-17
57645,68.4823,,,1.028E-16,,,
57699,68.5464,,4.002E-16,6.479E-16,,4.136E-16,8.611E-17
57762,68.6213,,,1.696E-16,,,
57873,68.7531,,,9.776E-16,,,
57929,68.8197,,,1.024E-15,,,
58061,68.9765,,,1.839E-16,,,
58181,69.1190,,,2.356E-17,,,
58222,69.1677,,,5.172E-17,,,
58365,69.3376,,,1.736E-16,,,
58515,69.5158,,,7.163E-16,,,
58524,69.5265,,,3.756E-17,,,
58844,69.9067,,,8.742E-17,,,
58957,70.0409,,7.505E-17,7.786E-17,,,
59014,70.1086,,,5.139E-17,,,
59031,70.1288,,1.149E-16,2.444E-16,,,
59069,70.1740,,,2.376E-17,,,
59141,70.2595,,,3.650E-16,,,
59203,70.3332,,,7.183E-17,,,
59216,70.3486,,,1.612E-16,,,
59294,70.4413,,,6.534E-17,,,
59332,70.4864,,3.735E-17,2.718E-17,,,
59430,70.6028,,,5.190E-17,,,
59814,71.0590,,,4.521E-17,,,
59889,71.1481,,3.863E-17,9.402E-17,,,
59914,71.1778,,2.406E-17,1.157E-16,,4.436E-17,1.856E-17
59921,71.1861,,2.125E-16,5.206E-16,,3.182E-16,5.930E-17
59964,71.2372,,,1.198E-16,,,
60061,71.3525,,2.543E-17,,,,
60198,71.5152,,,5.903E-16,,,
60224,71.5461,,1.731E-16,3.034E-16,,1.446E-16,3.639E-17
60304,71.6412,,,5.622E-17,,,
60324,71.6649,,,2.162E-16,,,
60325,71.6661,,7.301E-17,,,,
60412,71.7695,,,8.089E-17,,,
60545,71.9275,,,5.962E-16,,,
61163,72.6616,,,1.115E-16,,,
61287,72.8090,,4.889E-17,1.677E-16,,,
61402,72.9456,,,2.695E-17,,,
61408,72.9527,,3.496E-17,1.109E-16,,9.905E-17,2.026E-17
61441,72.9919,,,6.969E-17,,,
61523,73.0893,,3.058E-17,1.446E-16,,,
61619,73.2034,,1.067E-16,1.374E-16,,,
62084,73.7558,,4.491E-17,1.013E-16,,8.975E-17,1.710E-17
62129,73.8093,,6.646E-17,1.058E-16,,,
62319,74.0350,,,5.904E-16,,,
62327,74.0445,,5.853E-17,9.561E-17,,9.080E-17,1.524E-17
62664,74.4448,,,5.906E-17,,,
62853,74.6694,,4.462E-17,6.500E-17,,,
62974,74.8131,,,5.037E-17,,,
63023,74.8713,,7.695E-17,2.621E-16,,,
63181,75.0590,,6.883E-17,1.590E-16,,1.150E-16,1.907E-17
63293,75.1921,,,5.541E-17,,,
63345,75.2539,,3.469E-16,5.891E-16,,,
63364,75.2764,,,2.129E-16,,,
63473,75.4059,,2.705E-16,1.630E-15,,,
63484,75.4190,,3.916E-17,1.156E-16,,,1.509E-17
63539,75.4843,,,1.770E-16,,,
63567,75.5176,,2.911E-17,3.426E-17,,,
63695,75.6697,,,2.759E-17,,,
63733,75.7148,,,1.854E-16,,,
64016,76.0510,,,1.883E-16,,,
64233,76.3088,,,2.650E-16,,,
64317,76.4086,,,7.277E-16,,,
64385,76.4894,,,1.015E-16,,,
64404,76.5120,,1.458E-16,2.067E-16,,6.663E-17,2.951E-17
64563,76.7008,,,1.142E-15,,,
64584,76.7258,,,1.463E-16,,,
64687,76.8482,,,2.536E-17,,,
64719,76.8862,,,1.063E-15,,,
64779,76.9575,,,1.953E-15,,,
64916,77.1202,,,1.209E-16,,,
65037,77.2640,,,4.598E-16,,,
65068,77.3008,,6.718E-17,1.585E-16,,7.089E-17,
65156,77.4053,,,1.873E-16,,,
65404,77.7000,,7.777E-17,1.456E-16,,,
65517,77.8342,,1.007E-16,1.285E-16,,,
65541,77.8627,,,1.823E-15,,,
65811,78.1835,,,7.138E-16,,,
65822,78.1965,,,6.880E-17,,,
66026,78.4389,,,3.715E-16,,,
66212,78.6599,,,1.119E-16,,,
66306,78.7715,,,8.519E-17,,,
66460,78.9545,,,2.292E-16,,,
67024,79.6245,,,1.001E-16,,,
67069,79.6780,,,3.242E-17,,,
67198,79.8312,,4.016E-17,2.773E-17,,,
67471,80.1555,,,1.067E-16,,,
67527,80.2221,,,4.863E-16,,,
67552,80.2518,,6.891E-17,1.841E-16,,,
67567,80.2696,,,2.126E-16,,,
68155,80.9681,,,5.207E-17,,,
68515,81.3958,,,4.918E-17,,5.799E-17,
68619,81.5194,,,6.758E-17,,,
68900,81.8532,,,4.644E-17,,,
69118,82.1122,,8.864E-17,3.015E-16,,1.389E-16,3.444E-17
69257,82.2773,,4.137E-17,1.319E-16,,5.815E-17,1.609E-17
69271,82.2939,,,1.792E-16,,,
69395,82.4413,,,1.726E-16,,,
69424,82.4757,,7.896E-17,1.854E-16,,,
69721,82.8285,,5.814E-17,1.158E-16,,4.489E-17,1.502E-17
69990,83.1481,,,1.116E-15,,,
70174,83.3667,,,5.236E-16,,,
70217,83.4178,,,2.581E-17,,,
70222,83.4237,,,7.802E-17,,,
70273,83.4843,,,1.619E-16,,,
71398,84.8208,,,1.584E-16,,,
71406,84.8303,,,6.740E-17,,,
72004,85.5408,,,1.456E-16,,,
72039,85.5823,,1.437E-16,2.345E-16,,,
72211,85.7867,,,2.892E-16,,,
72868,86.5672,,,3.150E-17,,,
73023,86.7513,,,9.409E-16,,,
73093,86.8345,,,3.041E-17,,,
73156,86.9093,,,1.502E-16,,,
73302,87.0828,,,7.753E-16,,,
73642,87.4867,,,2.461E-16,,,
73728,87.5889,,2.781E-15,6.107E-15,3.128E-17,2.313E-15,6.151E-16
73802,87.6768,,,7.152E-17,,,
73885,87.7754,,,3.312E-17,,4.628E-17,
74015,87.9298,,8.681E-17,2.018E-16,,9.939E-17,5.553E-17
74313,88.2838,,,2.577E-17,,,
74648,88.6818,,,1.366E-16,,,
74671,88.7091,,,4.972E-17,,,
74727,88.7757,,,3.575E-16,,,
74769,88.8256,,,3.769E-16,,,
74817,88.8826,,,2.248E-16,,,
75204,89.3424,,,1.426E-16,,,
75385,89.5574,,,5.715E-16,,,
75902,90.1716,,1.632E-16,3.872E-16,,1.161E-16,5.441E-17
75906,90.1763,,1.919E-16,2.393E-16,,,
75959,90.2393,,,4.429E-16,,,
75967,90.2488,,,2.267E-17,,,
75996,90.2832,,,8.387E-16,,,
76234,90.5660,,,7.271E-16,,,
76444,90.8155,,,4.349E-16,,,
76464,90.8392,,,3.605E-17,,,
76507,90.8903,,6.567E-17,1.151E-16,,5.986E-17,
76589,90.9877,,,2.177E-16,,,
76665,91.0780,,,5.572E-16,,,
76694,91.1125,,,3.766E-16,,,
76716,91.1386,,,6.534E-16,,,
76758,91.1885,,,3.510E-16,,,
76881,91.3346,,,8.245E-17,,,
76968,91.4380,,,5.091E-16,,,
76977,91.4487,,,3.027E-16,,,
77113,91.6102,,,5.712E-17,,,
77367,91.9120,,2.781E-17,6.003E-17,,,
77415,91.9690,,,1.269E-16,,,
77497,92.0664,,,1.588E-16,,,
77538,92.1151,,,1.776E-16,,,
77761,92.3801,,2.403E-16,4.113E-16,,2.149E-16,7.591E-17
78214,92.9182,,6.042E-16,1.036E-15,,5.388E-16,1.142E-16
78475,93.2283,,4.280E-17,4.893E-17,,,
78849,93.6726,,,2.893E-17,,,
79149,94.0290,,,4.662E-16,,,
79410,94.3391,,,4.473E-17,,,
79772,94.7691,,,6.651E-16,,,
79847,94.8582,,,7.988E-16,,,
79897,94.9176,,,5.308E-16,,,
80046,95.0946,,,5.277E-16,,,
80086,95.1422,,,8.560E-16,,,
80119,95.1814,,,1.057E-16,,,
80324,95.4249,,,8.616E-16,,,
80328,95.4297,,1.033E-16,2.507E-16,,7.515E-17,2.500E-17
80413,95.5306,,,1.376E-15,,,
80522,95.6601,,,3.582E-16,,,
80545,95.6875,,2.652E-17,5.026E-17,,,
80556,95.7005,,,2.609E-17,,,
80624,95.7813,,,1.032E-16,,,
80635,95.7944,,,1.301E-16,,,
80947,96.1650,,6.937E-17,2.024E-16,,1.164E-16,3.406E-17
81090,96.3349,,6.468E-17,1.212E-16,,,
81119,96.3694,,,2.554E-17,,,
81254,96.5298,,2.622E-17,,,,
81469,96.7852,,,5.079E-17,,,
81511,96.8351,,,3.162E-17,,,
81513,96.8374,,,2.754E-16,,,
81518,96.8434,,7.293E-16,1.367E-15,,5.468E-16,1.825E-16
81608,96.9503,,,5.073E-16,,,
81628,96.9741,,,9.454E-16,,,
81763,97.1344,,,2.206E-16,,,
81993,97.4077,,,8.149E-17,,,
82009,97.4267,,,6.841E-16,,,
82032,97.4540,,,1.869E-16,,,
82431,97.9280,,4.471E-17,,,,
82432,97.9292,,,5.581E-16,,,
82533,98.0492,,,4.022E-17,,,
82543,98.0611,,,5.313E-17,,,
82545,98.0635,,,5.091E-16,,,
82565,98.0872,,,1.860E-15,,,
82603,98.1324,,,1.151E-16,,,
82760,98.3189,,,3.225E-17,,,
82823,98.3937,,,4.000E-16,,,
82891,98.4745,,,7.870E-17,,,
82948,98.5422,,,1.032E-16,,,
82997,98.6004,,,1.461E-16,,,
83210,98.8535,,9.183E-17,9.701E-17,,,
83222,98.8677,,3.985E-16,6.922E-16,,3.279E-16,1.169E-16
83605,99.3227,,,3.170E-17,,,
83663,99.3916,,6.973E-17,1.117E-16,,,
83724,99.4641,,,6.679E-16,,,
83734,99.4760,,3.761E-17,4.216E-17,,,
84033,99.8312,,,4.154E-16,,,
84147,99.9666,,,2.223E-17,,,
84459,100.3373,,,2.532E-17,,,
84883,100.8410,,,2.373E-16,,,
84923,100.8885,,,8.593E-17,,,
84968,100.9420,,,3.427E-16,,,
84994,100.9729,,,1.034E-15,,,
85040,101.0275,,,2.482E-16,,,
85162,101.1725,,,2.223E-17,,,
85343,101.3875,,,9.490E-16,,,
85351,101.3970,,5.734E-17,1.261E-16,,,
85489,101.5609,,,5.352E-17,,,
85604,101.6976,,,3.083E-15,,,
85934,102.0896,,,2.258E-17,,,
85986,102.1514,,1.177E-16,3.927E-16,,,
86081,102.2642,,,2.462E-17,,,
86245,102.4591,,,1.248E-15,,,
86326,102.5553,,,1.260E-15,,,
86383,102.6230,,8.872E-16,2.546E-15,,,
86412,102.6575,,,1.387E-15,,,
86422,102.6693,,,4.401E-16,,,
86564,102.8380,,,2.589E-17,,,
86567,102.8416,,,3.226E-16,,,
86621,102.9057,,,1.443E-16,,,
86759,103.0697,,,3.407E-17,,,
86842,103.1683,,,2.303E-16,,,
87134,103.5152,,,4.502E-16,,,
87259,103.6637,,,2.546E-16,,,
87339,103.7587,,1.877E-16,3.046E-16,,1.275E-16,3.414E-17
87629,104.1033,,4.767E-17,1.294E-16,,,
87813,104.3218,,,3.816E-17,,,
88089,104.6497,,,5.590E-16,,,
88144,104.7151,,,2.963E-17,,,
88328,104.9337,,,2.945E-16,,,
88649,105.3150,,,2.056E-16,,,
88956,105.6797,,,5.054E-16,,,
89194,105.9625,,,7.626E-16,,,
89360,106.1597,,,4.503E-16,,,
89424,106.2357,,,3.000E-17,,,
89441,106.2559,,,7.206E-17,,,
89775,106.6527,,,3.175E-17,,,
89779,106.6575,,,4.533E-17,,,
89813,106.6978,,4.476E-17,9.465E-17,,4.641E-17,
89880,106.7774,,,2.425E-17,,,
89939,106.8475,,,1.592E-15,,,
89976,106.8915,,,1.045E-16,,,
90107,107.0471,,,2.574E-17,,,
90225,107.1873,,,5.726E-17,,,
90442,107.4451,,,,,9.430E-17,
90443,107.4463,,2.892E-17,8.065E-17,,,
91063,108.1828,,,3.225E-16,,,
91083,108.2066,,8.127E-16,5.773E-15,,1.189E-16,4.856E-17
91227,108.3777,,,2.424E-17,,,
91313,108.4798,,2.288E-16,3.637E-16,,2.172E-16,4.970E-17
91400,108.5832,,5.491E-17,1.047E-16,,9.552E-17,3.045E-17
91449,108.6414,,3.440E-17,6.456E-17,,,
91499,108.7008,,,1.099E-16,,,
91528,108.7353,,,4.500E-16,,,
91761,109.0121,,,8.235E-17,,,
91794,109.0513,,6.069E-16,1.045E-15,1.581E-17,5.147E-16,1.246E-16
92205,109.5395,,,2.553E-17,,,
92314,109.6690,,,2.559E-15,,,
92393,109.7629,,,5.108E-17,,,
92411,109.7843,,4.778E-17,4.007E-16,,,
92474,109.8591,,,3.027E-16,,,
92484,109.8710,,,1.845E-16,,,
92517,109.9102,,,4.204E-16,,,
92592,109.9993,,,7.557E-17,,,
92667,110.0884,,5.328E-17,1.697E-16,,7.449E-17,2.223E-17
92794,110.2393,,1.544E-16,2.327E-16,,,
92798,110.2440,,,3.557E-17,,,
92823,110.2737,,,3.678E-16,,,
93038,110.5291,,9.579E-17,2.807E-16,,,
93226,110.7525,,,2.984E-15,,,
93288,110.8261,,,8.920E-17,,,
93367,110.9200,,5.569E-17,2.386E-16,,,
93418,110.9806,,2.729E-17,5.582E-17,,,
93447,111.0150,,,5.873E-17,,,
93674,111.2847,,,8.884E-17,,,
93747,111.3714,,,4.977E-16,,,
93789,111.4213,,,1.901E-16,,,
93944,111.6055,,,6.992E-17,,,
94009,111.6827,,,1.300E-15,,,
94068,111.7528,,,1.249E-16,,,
94095,111.7849,,,3.800E-16,,,
94383,112.1270,,,4.393E-17,,,
94873,112.7091,,2.742E-16,5.606E-16,,2.229E-16,7.396E-17
94936,112.7840,,,2.295E-16,,,
95193,113.0893,,,9.868E-17,,,
95310,113.2283,8.297E-15,,,,,
95381,113.3126,,,3.672E-17,,,
95393,113.3269,,,4.774E-16,,,
95431,113.3720,,,5.850E-16,,,
95515,113.4718,,,1.185E-16,,,
95581,113.5502,,,2.251E-16,,,
95704,113.6964,,,2.775E-16,,,
95800,113.8104,,,1.147E-15,,,
95899,113.9280,,,2.916E-16,,,
96008,114.0575,,,2.530E-17,,,
96180,114.2618,,,6.936E-17,,,
96272,114.3711,,6.347E-16,1.088E-15,,5.053E-16,1.712E-16
96349,114.4626,,,4.871E-16,,,
96507,114.6503,,,3.694E-17,,,
96546,114.6966,,5.372E-17,1.227E-16,,,
96606,114.7679,,,1.767E-16,,,
96651,114.8214,,,1.312E-15,,,
96907,115.1255,,,6.940E-16,,,
97371,115.6767,,,3.235E-16,,,
97394,115.7041,,,2.750E-16,,,
97467,115.7908,,,7.444E-16,,,
97531,115.8668,,,3.629E-17,,,
97660,116.0201,,3.326E-17,2.818E-17,,4.435E-17,
98038,116.4691,,,2.235E-16,,,
98109,116.5535,,,4.941E-17,,,
98255,116.7269,,,3.504E-17,,,
98357,116.8481,,,1.246E-16,,5.482E-17,
98358,116.8493,,7.211E-17,,,,
98492,117.0085,,,1.860E-16,,,
98711,117.2687,,2.533E-16,4.936E-16,,1.880E-16,5.017E-17
99109,117.7415,,,1.087E-16,,,
99138,117.7759,,,4.437E-16,,,
99257,117.9173,,8.157E-17,1.009E-15,,,
99281,117.9458,,,2.621E-16,,,
99511,118.2191,,,3.743E-16,,,
99771,118.5279,,2.292E-16,2.598E-16,,2.775E-16,5.668E-17
99778,118.5363,,,4.977E-16,,,
100300,119.1564,,,2.888E-16,,,
100505,119.3999,,,1.792E-16,,,
100638,119.5579,,,3.465E-16,,,
100777,119.7231,,,3.402E-16,,,
100785,119.7326,,,2.445E-17,,,
100977,119.9607,,,3.590E-17,,,
101108,120.1163,,,4.768E-16,,,
101228,120.2589,,4.312E-17,2.746E-16,,,
101631,120.7376,,,9.722E-16,,,
101664,120.7768,,,2.587E-16,,,
101737,120.8636,,,6.997E-17,,,
101872,121.0239,,,1.357E-16,,,
101950,121.1166,,,4.992E-17,,,
102239,121.4599,,3.528E-17,5.668E-17,,,
102346,121.5870,,1.455E-16,2.713E-16,,1.045E-16,3.440E-17
102411,121.6643,,4.044E-17,1.361E-16,,,
102440,121.6987,,,7.952E-16,,,
102578,121.8627,,,3.095E-15,,,
102670,121.9720,,,3.588E-16,,,
102814,122.1430,,,5.088E-16,,,
103003,122.3676,,,7.282E-17,,,
103034,122.4044,,,1.964E-16,,,
103272,122.6871,,4.040E-15,8.862E-15,3.381E-17,4.540E-15,1.155E-15
103647,123.1326,,5.283E-17,9.148E-17,,,
103655,123.1421,,,2.335E-17,,,
103809,123.3251,,,2.890E-17,,,
103912,123.4475,,3.542E-16,7.337E-16,,4.419E-16,9.379E-17
103935,123.4748,,3.864E-17,8.591E-17,,,
103943,123.4843,,2.362E-16,5.404E-16,,1.791E-16,8.804E-17
104133,123.7100,,,7.402E-16,,,
104261,123.8621,,,5.054E-17,,,
104382,124.0058,,,4.594E-16,,,
104452,124.0890,,,4.436E-17,,,
104455,124.0925,,3.130E-17,8.727E-17,,,
104751,124.4442,,5.022E-17,1.187E-16,,,
104852,124.5642,,,3.196E-16,,,
104881,124.5986,,,9.260E-17,,,
104947,124.6770,,,7.379E-17,,,
104990,124.7281,,1.215E-16,1.913E-16,,,
105108,124.8683,,,3.721E-17,,,
105138,124.9039,,,1.569E-16,,,
105254,125.0418,,,7.465E-16,,,
105273,125.0643,,,1.931E-16,,,
105312,125.1107,,,6.727E-16,,,
105430,125.2508,,,9.373E-17,,,
105500,125.3340,,,4.471E-16,,,
