Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
41814,49.6750,,,8.862E-16,,,
41832,49.6964,,,8.102E-16,,,
41903,49.7808,,,5.668E-17,,,
41960,49.8485,,1.000E-16,1.527E-16,,,
42087,49.9994,,,1.408E-16,,,
42095,50.0089,,,3.695E-16,,,
42155,50.0801,,,1.801E-16,,,
42239,50.1799,,,1.008E-15,,,
42415,50.3890,,1.556E-16,2.837E-16,,1.583E-16,2.530E-17
42434,50.4116,,,1.664E-16,,,
42486,50.4734,,,1.787E-16,,,
42653,50.6718,,,2.821E-16,,,
42661,50.6813,,,4.574E-16,,,
42870,50.9296,,,1.511E-16,,,
42995,51.0781,,2.094E-16,4.049E-16,,,
43065,51.1612,,,5.565E-17,,,
43111,51.2159,,,2.665E-16,,,
43223,51.3489,,,3.493E-17,,,
43243,51.3727,,,6.036E-16,,,
43257,51.3893,,,2.145E-16,,,
43655,51.8621,,,2.260E-16,,,
43904,52.1580,,,9.758E-17,,,
43917,52.1734,,7.893E-17,2.517E-16,,1.397E-16,2.050E-17
43933,52.1924,,,2.214E-16,,,
44108,52.4003,,,1.820E-16,,,
44159,52.4609,,,7.316E-16,,,
44355,52.6937,,,2.179E-17,,,
44456,52.8137,,,2.549E-16,,,
44573,52.9527,,,7.460E-17,,,
45185,53.6798,,,3.534E-16,,,
45473,54.0219,,,2.898E-17,,,
45681,54.2690,,9.911E-17,2.241E-16,,7.064E-17,1.729E-17
45721,54.3165,,,6.347E-16,,,
45909,54.5399,,,3.036E-16,,,
45947,54.5850,,8.053E-17,1.580E-16,,8.051E-17,2.008E-17
46135,54.8084,,,2.198E-17,,,
46249,54.9438,,,1.473E-16,,,
46755,55.5449,,,2.854E-16,,,
46847,55.6542,,,1.312E-16,,,
46917,55.7374,,,3.102E-15,,,
46990,55.8241,,6.532E-17,2.193E-16,,,
47160,56.0261,,,4.042E-16,,,
47311,56.2055,,3.010E-17,4.725E-17,,,
47542,56.4799,,,2.445E-17,,,
47558,56.4989,,,2.210E-16,,,
47710,56.6795,,,3.817E-17,,,
47870,56.8696,,,2.517E-16,,,
48104,57.1476,,,1.795E-16,,,
48115,57.1606,,,1.133E-16,,,
48308,57.3899,,,9.273E-17,,,
48390,57.4873,,,3.566E-17,,,
48437,57.5432,,,5.715E-16,,,
48550,57.6774,,,4.857E-17,,,
48574,57.7059,,,9.629E-17,,,
48761,57.9281,,,3.388E-16,,,
48791,57.9637,,,7.498E-16,,,
48846,58.0290,,,1.101E-16,,,
48860,58.0457,,,6.186E-17,,,
48875,58.0635,,,8.657E-16,,,
49006,58.2191,7.144E-15,,,,,
49119,58.3534,,,1.369E-16,,,
49281,58.5458,,,7.323E-16,,,
49329,58.6029,,,4.366E-16,,,
49351,58.6290,,,4.468E-17,,,
49404,58.6920,,,1.245E-16,,,
49465,58.7644,,,2.247E-16,,,
49531,58.8428,,,1.985E-15,,,
49592,58.9153,,,3.665E-16,,,
49609,58.9355,,,6.214E-16,,,
49770,59.1268,,,4.101E-16,,,
49784,59.1434,,,1.047E-15,,,
49867,59.2420,,1.044E-16,2.185E-16,,9.157E-17,2.121E-17
49919,59.3038,,,3.766E-16,,,
50168,59.5996,,,1.586E-15,,,
50281,59.7338,,,2.216E-16,,,
50476,59.9655,,,2.577E-16,,,
50604,60.1176,,2.812E-17,2.340E-17,,,
50644,60.1651,,,4.915E-16,,,
50884,60.4502,,5.016E-16,1.322E-15,,,
50997,60.5844,,,4.707E-17,,,
51209,60.8363,,,2.626E-17,,3.723E-17,
51271,60.9099,,,1.402E-16,,,
51311,60.9575,,,3.658E-16,,,
51322,60.9705,,,1.963E-16,,,
51399,61.0620,,,4.331E-17,,,
51535,61.2236,,,2.126E-16,,,
51554,61.2462,,3.241E-15,6.152E-15,1.546E-17,3.505E-15,8.015E-16
51627,61.3329,,,1.946E-16,,,
51742,61.4695,,2.380E-17,3.708E-17,,,
52027,61.8081,,,6.495E-16,,,
52304,62.1372,,,3.441E-16,,,
52319,62.1550,,9.994E-17,1.584E-16,,,
52339,62.1787,,,5.590E-17,,,
52355,62.1977,,,6.118E-16,,,
52625,62.5185,,,3.783E-16,,,
52710,62.6195,,,5.466E-16,,,
52767,62.6872,,,8.084E-16,,,
52809,62.7371,,,2.911E-17,,,
52837,62.7704,,,1.096E-15,,,
53189,63.1885,,,2.338E-16,,,
53243,63.2527,,,4.724E-16,,,
53418,63.4606,,,1.216E-16,,,
53476,63.5295,,,3.880E-17,,,
53566,63.6364,,,4.119E-17,,,
53600,63.6768,,,2.138E-17,,,
53654,63.7410,,,4.819E-16,,,
53686,63.7790,,,1.079E-15,,,
53773,63.8823,,,4.476E-16,,,
53832,63.9524,,6.389E-17,9.221E-17,,,
53867,63.9940,,,4.854E-16,,,
53869,63.9964,,1.094E-16,2.152E-16,,7.932E-17,2.164E-17
53909,64.0439,,,2.897E-16,,,
53911,64.0463,,,1.564E-16,,,
53943,64.0843,,7.281E-17,2.116E-16,,,
54110,64.2827,,2.139E-16,3.751E-16,,1.628E-16,2.309E-17
54218,64.4110,,,,,4.509E-17,
54330,64.5440,,,1.690E-16,,,
54446,64.6818,,,7.035E-17,,,
54475,64.7163,,,1.027E-16,,,
54498,64.7436,,,1.099E-16,,,
54509,64.7567,,,6.171E-17,,,
54802,65.1048,,,1.287E-15,,,
55003,65.3436,,,5.073E-16,,,
55011,65.3531,,,5.032E-17,,,
55163,65.5336,,,2.391E-16,,,
55278,65.6703,,,2.331E-16,,,
55377,65.7879,,,1.254E-15,,,
55465,65.8924,,,6.113E-17,,,
55555,65.9993,,,6.915E-16,,,
55585,66.0350,,,1.511E-16,,,
55601,66.0540,,,3.210E-16,,,
55636,66.0956,,,8.625E-17,,,
56029,66.5625,,,6.838E-16,,,
56079,66.6219,,,5.301E-17,,,
56428,67.0365,,,6.356E-17,,,
56669,67.3228,,,3.353E-17,,,
56968,67.6780,,,5.944E-17,,,
57108,67.8443,,,4.546E-17,,,
57111,67.8479,,3.099E-16,6.288E-16,,2.786E-16,8.163E-17
57121,67.8597,,,1.915E-16,,,
57197,67.9500,,,8.273E-16,,,
57202,67.9560,,,3.310E-16,,,
57275,68.0427,,,1.080E-15,,,
57278,68.0463,,,1.142E-16,,,
57351,68.1330,,,1.569E-16,,,
57356,68.1389,,2.368E-16,4.077E-16,,2.515E-16,7.068E-17
57407,68.1995,,,8.706E-16,,,
57495,68.3041,,,2.032E-16,,,
57571,68.3943,,,4.676E-16,,,
57590,68.4169,,,6.252E-16,,,
57634,68.4692,,,5.214E-17,,,
57797,68.6628,,,6.849E-17,,,
57885,68.7674,,,2.428E-16,,,
57895,68.7793,,,3.426E-16,,,
57932,68.8232,,,3.572E-16,,,
57967,68.8648,,6.203E-17,1.828E-16,,6.221E-17,2.032E-17
58048,68.9610,,2.203E-16,3.913E-16,,1.990E-16,3.465E-17
58247,69.1974,,,6.296E-16,,,
58423,69.4065,,,4.433E-17,,,
58439,69.4255,,,6.234E-16,,,
58487,69.4826,,3.122E-17,8.943E-17,,,
58518,69.5194,,5.281E-17,2.177E-16,,,
58548,69.5550,,,4.159E-16,,,
58669,69.6988,,,2.481E-16,,,
58685,69.7178,,,6.587E-16,,,
58814,69.8710,,,1.006E-16,,,
59132,70.2488,,,7.312E-17,,,
59304,70.4532,,,3.686E-16,,,
59492,70.6765,,,2.037E-16,,,
59537,70.7300,,5.882E-16,1.266E-15,,5.943E-16,1.676E-16
59565,70.7632,,,1.163E-15,,,
59593,70.7965,,,5.384E-16,,,
59716,70.9426,,,1.162E-16,,,
59848,71.0994,,,6.342E-16,,,
59974,71.2491,,,5.765E-17,,,
60105,71.4047,,,1.899E-16,,,
60120,71.4226,,,1.220E-16,,,
60216,71.5366,,,1.780E-16,,,
60461,71.8277,,,5.364E-16,,,
60617,72.0130,,9.105E-16,1.837E-15,2.330E-17,8.859E-16,2.541E-16
60630,72.0284,,,2.529E-17,,,
60638,72.0379,,,3.040E-16,,,
60715,72.1294,,,1.437E-16,,,
60719,72.1342,,,6.770E-17,,,
60788,72.2161,,,1.140E-16,,,
60839,72.2767,,,3.525E-16,,,
60882,72.3278,,2.983E-16,6.141E-16,,2.483E-16,5.408E-17
60926,72.3801,,,1.745E-16,,,
60954,72.4134,,,1.741E-15,,,
60988,72.4537,,,6.247E-17,,,
61202,72.7080,,,9.511E-17,,,
61220,72.7294,,,5.829E-17,,,
61258,72.7745,,,1.493E-16,,,
61304,72.8292,,,2.621E-16,,,
61501,73.0632,,,1.271E-15,,,
61734,73.3400,,,2.935E-17,,,
61931,73.5740,,1.553E-16,2.552E-16,,1.518E-16,2.951E-17
61960,73.6085,,,4.301E-16,,,
61976,73.6275,,,1.036E-15,,,
61986,73.6394,,,9.802E-16,,,
61999,73.6548,,,2.921E-16,,,
62111,73.7879,,,1.052E-15,,,
62171,73.8591,,,3.167E-16,,,
62281,73.9898,,,1.684E-15,,,
62432,74.1692,,,2.154E-16,,,
62472,74.2167,,,1.086E-16,,,
62671,74.4531,,,2.665E-16,,,
62770,74.5708,,,,6.516E-17,,
62783,74.5862,,,2.163E-17,,,
62785,74.5886,,,1.050E-16,,,
62895,74.7193,,,5.858E-16,,,
63077,74.9355,,,6.872E-16,,,
63099,74.9616,,,1.836E-16,,,
63150,75.0222,,5.699E-16,1.130E-15,1.783E-17,6.123E-16,1.208E-16
63235,75.1232,,,3.598E-17,,,
63331,75.2372,,3.326E-17,8.664E-17,,,
63357,75.2681,,1.037E-16,3.667E-16,,,
63385,75.3014,,,2.047E-16,,,
63550,75.4974,,,3.850E-17,,,
63677,75.6483,,,3.530E-17,,,
63777,75.7671,,,1.411E-16,,,
64147,76.2066,,,5.140E-17,,,
64199,76.2684,,,3.104E-17,,,
64235,76.3112,,,1.851E-16,,,
64363,76.4632,,,1.999E-16,,,
64856,77.0489,,,2.705E-16,,,
64862,77.0561,,,1.057E-16,,,
65035,77.2616,,,4.291E-17,,,
65116,77.3578,,,5.445E-16,,,
65153,77.4018,,3.902E-17,6.130E-17,,,
65250,77.5170,,,5.028E-17,,,
65413,77.7106,,,5.662E-16,,,
65420,77.7190,,,3.941E-17,,,
65592,77.9233,,,1.095E-16,,,
65636,77.9756,,,2.169E-16,,,
65736,78.0944,,,2.794E-17,,,
65820,78.1942,,,3.644E-16,,,
66031,78.4448,,,3.607E-16,,,
66061,78.4805,,,1.571E-15,,,
66082,78.5054,,3.242E-17,4.392E-17,,,
66122,78.5529,,,4.087E-16,,,
66225,78.6753,,,7.914E-16,,,
66236,78.6884,,,2.662E-15,,,
66436,78.9260,,,1.140E-15,,,
66461,78.9557,,3.101E-17,,,,
66494,78.9949,,,9.890E-17,,,
66512,79.0163,,,2.105E-15,,,
66516,79.0210,,,1.418E-15,,,
66583,79.1006,,,1.396E-16,,,
66646,79.1754,,,2.373E-17,,,
66705,79.2455,,,8.711E-17,,,
66899,79.4760,,,3.505E-16,,,
67015,79.6138,,4.078E-16,1.085E-15,,,
67133,79.7540,,,1.466E-16,,,
67309,79.9631,,,9.128E-17,,,
67357,80.0201,,,9.339E-17,,,
67359,80.0225,,,1.772E-16,,,
67495,80.1841,,1.886E-16,6.439E-16,,,
67593,80.3005,,,3.264E-17,,,
67696,80.4228,,,4.869E-16,,,
67734,80.4680,,,9.128E-16,,,
68411,81.2723,,,1.744E-16,,,
68466,81.3376,,,1.188E-16,,,
68599,81.4956,,,7.181E-16,,,
68604,81.5016,,,7.091E-16,,,
68635,81.5384,,,6.990E-16,,,
68653,81.5598,,,5.861E-17,,,
68752,81.6774,,,4.355E-16,,,
68835,81.7760,,5.770E-16,1.271E-15,,3.886E-17,
68911,81.8663,,,4.343E-16,,,
68940,81.9007,,,9.025E-17,,,
69044,82.0243,,,1.004E-15,,,
69056,82.0385,,2.676E-15,4.912E-15,1.537E-17,2.869E-15,7.271E-16
69061,82.0445,,,5.112E-17,,,
69095,82.0849,,,4.180E-16,,,
69182,82.1882,,,5.398E-16,,,
69439,82.4935,,,5.508E-16,,,
69568,82.6468,,9.195E-16,2.904E-15,,,
69701,82.8048,,,2.216E-16,,,
69761,82.8761,,,3.851E-16,,,
69796,82.9176,,,1.515E-15,,,
70013,83.1754,,,2.383E-17,,,
70093,83.2705,,,7.820E-16,,,
70262,83.4713,,5.755E-17,1.146E-16,,,
70295,83.5105,,,2.216E-16,,,
70305,83.5223,,,6.137E-17,,,
70350,83.5758,,,3.247E-16,,,
70437,83.6792,,,4.977E-16,,,
70498,83.7516,,,1.533E-16,,,
70597,83.8692,,,4.396E-15,,,
70644,83.9251,,,3.891E-16,,,
70648,83.9298,,,5.380E-17,,,
70739,84.0379,,,3.505E-16,,,
70768,84.0724,,,1.124E-15,,,
71081,84.4442,,7.841E-17,1.992E-16,,,
71108,84.4763,,,4.384E-16,,,
71132,84.5048,,,6.986E-17,,,
71435,84.8648,,,3.728E-16,,,
71561,85.0145,,,3.334E-16,,,
71691,85.1689,,,3.230E-17,,,
71721,85.2045,,,1.452E-16,,,
71751,85.2402,,,1.960E-16,,,
71906,85.4243,,,7.373E-16,,,
71938,85.4623,,,6.317E-17,,,
71969,85.4992,,,1.716E-16,,,
72031,85.5728,,,1.535E-16,,,
72051,85.5966,,1.036E-16,2.588E-16,,,
72059,85.6061,,,2.330E-15,,,
72125,85.6845,,,2.418E-17,,,
72216,85.7926,,,1.488E-16,,,
72235,85.8152,,,6.328E-16,,,
72257,85.8413,,3.632E-17,1.062E-16,,8.153E-17,
72281,85.8698,,1.090E-16,2.530E-16,,1.288E-16,3.783E-17
72365,85.9696,,,,,,
72554,86.1942,,,3.249E-17,,,
72869,86.5684,,,9.007E-16,,,
72878,86.5791,,,1.711E-15,,,
73031,86.7608,,,1.144E-15,,,
73057,86.7917,,,1.943E-16,,,
73156,86.9093,,,2.623E-16,,,
73252,87.0234,,,2.112E-16,,,
73270,87.0448,,,2.237E-16,,,
73287,87.0650,,,2.961E-17,,,
73371,87.1647,,,7.611E-17,,,
73488,87.3037,,,2.031E-16,,,
73594,87.4297,,1.106E-16,3.351E-16,,,
73633,87.4760,,,1.716E-15,,,
73688,87.5413,,3.368E-17,,,4.225E-17,
73756,87.6221,,,1.175E-15,,,
73772,87.6411,,3.577E-17,8.771E-17,,3.367E-17,
73820,87.6982,,,4.722E-16,,,
73848,87.7314,,,2.538E-16,,,
73901,87.7944,,,2.048E-16,,,
74078,88.0047,,,8.413E-16,,,
74129,88.0653,,,1.967E-16,,,
74434,88.4276,,,3.705E-17,,,
74465,88.4644,,,5.991E-16,,,
74511,88.5191,,,1.851E-16,,,
74739,88.7899,,,6.922E-17,,,
74839,88.9087,,,2.514E-17,,,
74907,88.9895,,,4.258E-17,,,
74961,89.0537,,,4.011E-16,,,
75091,89.2081,,,2.622E-16,,,
75186,89.3210,,,8.587E-17,,,
75357,89.5241,,,3.588E-16,,,
75567,89.7736,,,5.092E-17,,,
75589,89.7997,,,3.505E-17,,,
75764,90.0076,,,3.884E-17,,,
75816,90.0694,,,1.301E-16,,,
76283,90.6242,,,2.881E-16,,,
76331,90.6812,,,3.779E-17,,,
76357,90.7121,,,5.504E-16,,,
76446,90.8178,,,4.047E-17,,,
76470,90.8464,,7.455E-17,2.174E-16,,,
76475,90.8523,,,8.501E-17,,,
76481,90.8594,,,2.857E-16,,,
76543,90.9331,,,6.645E-17,,,
76613,91.0162,,,5.684E-16,,,
76627,91.0329,,,3.350E-16,,,
76670,91.0840,,,3.210E-16,,,
76765,91.1968,,,3.218E-16,,,
76922,91.3833,,4.327E-17,4.466E-17,,3.212E-17,
77200,91.7136,,,1.833E-16,,,
77203,91.7172,,,8.451E-17,,,
77219,91.7362,,5.486E-17,8.692E-17,,,
77347,91.8882,,2.434E-17,1.016E-16,,,
77384,91.9322,,,8.418E-16,,,
77388,91.9369,,,2.793E-16,,,
77441,91.9999,,,7.093E-17,,3.381E-17,
77456,92.0177,,,2.297E-15,,,
77602,92.1912,,,5.619E-16,,,
77839,92.4727,,,2.472E-16,,,
77844,92.4787,,,5.153E-17,,,
77991,92.6533,,1.146E-16,2.517E-16,,6.983E-17,1.999E-17
78015,92.6818,,,5.906E-17,,,
78073,92.7507,,,5.111E-17,,,
78172,92.8683,,5.596E-16,1.048E-15,,4.938E-16,1.013E-16
78284,93.0014,,,2.737E-17,,,
78301,93.0216,,1.279E-15,2.446E-15,1.917E-17,1.349E-15,3.857E-16
78438,93.1843,,,1.831E-15,,,
78475,93.2283,,,1.044E-15,,,
78721,93.5205,,,1.328E-15,,,
78758,93.5645,,,4.596E-17,,,
78823,93.6417,,,7.039E-16,,,
78837,93.6584,,,1.914E-16,,,
79003,93.8556,,,8.343E-17,,,
79056,93.9185,,,6.533E-17,,,
79067,93.9316,,,1.143E-15,,,
79137,94.0148,,2.817E-16,1.010E-15,,,
79287,94.1930,,,5.252E-17,,,
79365,94.2856,,6.363E-17,1.239E-16,,6.407E-17,1.526E-17
79423,94.3545,,,8.897E-16,,,
79538,94.4911,,,3.066E-16,,,
79688,94.6693,,,1.186E-16,,,
79996,95.0352,,,7.487E-17,,,
80117,95.1790,,,3.873E-16,,,
80407,95.5235,,,2.596E-16,,,
80433,95.5544,,6.225E-17,1.389E-16,,6.579E-17,
80470,95.5984,,,2.918E-16,,,
80681,95.8490,,,2.575E-17,,,
80730,95.9072,,,4.760E-17,,,
80739,95.9179,,,3.863E-16,,,
80820,96.0142,,,8.058E-17,,,
80844,96.0427,,,7.276E-17,,,
80930,96.1448,,1.519E-15,2.981E-15,4.098E-17,1.052E-15,3.910E-16
80946,96.1638,,,3.057E-16,,,
80993,96.2197,,,8.174E-16,,,
81013,96.2434,,,2.832E-16,,,
