Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
45951,54.5898,,7.536E-17,1.799E-16,,,
46211,54.8987,,,2.512E-16,,,
46459,55.1933,,,2.072E-15,,,
46676,55.4511,,1.697E-16,3.765E-16,,,
46952,55.7790,,4.351E-17,2.196E-16,,,
47817,56.8066,,1.565E-16,5.818E-16,,,
48091,57.1321,,,1.423E-16,,,
48271,57.3459,,2.282E-17,6.761E-17,,,1.713E-17
48613,57.7522,,1.697E-16,4.153E-16,,2.015E-16,6.251E-17
48880,58.0694,,7.813E-17,7.361E-16,,,
49091,58.3201,,,3.772E-17,,,
49213,58.4650,,,5.634E-16,,,
49252,58.5114,,5.800E-17,1.161E-16,,1.187E-16,
49376,58.6587,,,1.757E-16,,,
49805,59.1683,,,1.388E-15,,,
50867,60.4300,,6.134E-17,9.289E-17,,5.891E-17,
50907,60.4775,,3.441E-17,2.235E-16,,,
50928,60.5025,,3.436E-17,8.181E-17,,,
51484,61.1630,,2.318E-16,3.877E-16,,,
51858,61.6073,,,2.527E-17,,,
52023,61.8033,,1.469E-16,2.320E-16,,1.101E-16,1.788E-17
52602,62.4912,,5.467E-17,6.825E-17,,,
52670,62.5720,,1.578E-16,1.593E-16,,,
52715,62.6254,,,2.570E-17,,,
52771,62.6919,,,4.325E-16,,,
52783,62.7062,,4.809E-17,8.198E-17,,,
52837,62.7704,,,2.240E-17,,,
53116,63.1018,,1.313E-16,3.094E-16,,,
53423,63.4665,,2.567E-17,2.295E-16,,,1.823E-17
53700,63.7956,,,1.232E-15,,,
53907,64.0415,,3.260E-17,6.254E-17,,3.578E-17,2.074E-17
54568,64.8268,,,1.082E-16,,,
54733,65.0228,,,2.016E-16,,,
55184,65.5586,,,3.175E-17,,3.710E-17,
55833,66.3296,,,5.164E-17,,,
56039,66.5743,,8.681E-17,1.300E-16,,1.654E-16,
56213,66.7810,,4.134E-17,1.006E-16,,,
56228,66.7989,,,2.792E-17,,,
56494,67.1149,,,9.013E-17,,,1.818E-17
56744,67.4119,,5.082E-17,1.735E-16,,5.521E-17,
56878,67.5711,,,3.897E-17,,,
56924,67.6257,,1.001E-16,1.812E-16,,,
57212,67.9679,,,3.426E-17,,,
57789,68.6533,,3.348E-17,5.091E-17,,,
58602,69.6192,,2.486E-16,4.151E-16,,2.298E-16,6.531E-17
58687,69.7202,,,2.366E-17,,,
58812,69.8687,,7.372E-17,1.612E-16,,,
58882,69.9518,,7.001E-17,1.088E-16,,,1.529E-17
58954,70.0374,,,1.682E-16,,,
59139,70.2571,,,4.453E-17,,,
59350,70.5078,,4.261E-16,8.538E-16,,4.939E-16,1.040E-16
59499,70.6848,,,4.094E-17,,,
60138,71.4439,,5.785E-17,9.082E-17,,1.016E-16,1.640E-17
60177,71.4903,,4.050E-15,7.584E-15,6.806E-17,3.542E-15,9.785E-16
60825,72.2601,,4.337E-15,8.657E-15,4.545E-17,4.196E-15,1.208E-15
61233,72.7448,,7.932E-17,2.419E-16,,,
61438,72.9883,,,6.056E-16,,,
61617,73.2010,,,2.989E-17,,,
61906,73.5443,,3.007E-16,5.697E-16,,2.708E-16,5.946E-17
62053,73.7190,,3.722E-17,8.679E-17,,,1.528E-17
62679,74.4627,,4.345E-17,1.784E-16,,9.911E-17,
62749,74.5458,,2.635E-17,2.710E-17,,,
62823,74.6337,,1.019E-16,3.149E-16,,,
62834,74.6468,,,2.421E-17,,,
62963,74.8000,,,2.208E-17,,,
63126,74.9937,,5.328E-17,1.546E-16,,,
63817,75.8146,,,2.482E-16,,,
64162,76.2245,,5.710E-16,1.064E-15,,4.506E-16,1.557E-16
64528,76.6593,,,1.350E-15,,,
64574,76.7139,,,4.192E-17,,,
64623,76.7721,,,4.969E-17,,,
64858,77.0513,,,4.585E-17,,,
65128,77.3721,,2.276E-17,2.133E-17,,,
65224,77.4861,,7.054E-17,1.441E-16,,,
66390,78.8713,,4.238E-17,2.537E-16,,,
66479,78.9771,,2.567E-17,8.884E-17,,,
66873,79.4451,,,4.635E-17,,,
66877,79.4499,,,2.165E-17,,,
66978,79.5699,,4.228E-16,8.049E-16,,3.368E-16,9.893E-17
67616,80.3278,,8.220E-17,1.296E-16,,,
68038,80.8291,,1.420E-15,4.012E-15,,,
68255,81.0869,,,1.957E-16,,,
68623,81.5241,,8.239E-17,1.884E-16,,1.228E-16,3.688E-17
68695,81.6097,,2.745E-17,6.701E-17,,4.384E-17,
68763,81.6904,,4.532E-17,1.135E-16,,,
68844,81.7867,,2.354E-17,3.366E-17,,,
69307,82.3367,,1.107E-16,3.150E-16,,,
69413,82.4626,,,2.722E-17,,,
69694,82.7965,,4.936E-17,8.807E-17,,,
70010,83.1719,,3.830E-17,9.050E-17,,,
71202,84.5880,,8.700E-17,1.307E-16,,1.042E-16,2.465E-17
71825,85.3281,,,2.231E-17,,,
71990,85.5241,,2.611E-17,2.335E-17,,,
72248,85.8306,,6.287E-17,1.237E-16,,9.350E-17,
72745,86.4211,,2.391E-17,6.821E-17,,,
73249,87.0198,,2.169E-17,2.536E-16,,,
73549,87.3762,,,9.584E-17,,,
74105,88.0367,,,5.669E-17,,,
74540,88.5535,,,6.523E-17,,,1.810E-17
74631,88.6616,,,3.010E-17,,,
74882,88.9598,,,1.110E-16,,,
74908,88.9907,,,1.429E-15,,,
76369,90.7264,,8.722E-16,1.398E-15,,5.330E-16,1.707E-16
76583,90.9806,,1.218E-16,3.299E-16,,,
77162,91.6685,,,3.036E-17,,,
77592,92.1793,,,6.099E-16,,,
78248,92.9586,,3.649E-17,9.455E-17,,,
78478,93.2319,,,4.089E-17,,,
78603,93.3804,,4.950E-17,3.819E-17,,,
78660,93.4481,,,3.731E-17,,,
78809,93.6251,,,3.530E-16,,,
78947,93.7890,,2.201E-17,4.126E-17,,,
78995,93.8461,,,7.498E-17,,,
79738,94.7287,,,9.649E-17,,,
79803,94.8060,,,2.641E-17,,,
80653,95.8158,,3.231E-17,9.569E-17,,,
81141,96.3955,,5.268E-17,4.601E-17,,,
81731,97.0964,,,4.221E-17,,,
82239,97.6999,,5.623E-17,5.082E-17,,,
82387,97.8758,,,4.458E-16,,,
82500,98.0100,,2.314E-17,3.808E-17,,,
82899,98.4840,,9.418E-17,2.476E-16,,,
83065,98.6812,,4.599E-17,1.448E-16,,,
83567,99.2776,,2.151E-15,4.212E-15,3.376E-17,2.242E-15,5.309E-16
83733,99.4748,,6.684E-17,1.437E-16,,,
83827,99.5865,,,6.991E-17,,,
84280,100.1246,,1.270E-16,4.349E-16,,,
84365,100.2256,,,6.432E-16,,,
84525,100.4157,,3.281E-17,1.974E-16,,,
84835,100.7840,,7.090E-17,1.142E-16,,9.858E-17,
85419,101.4778,,,5.118E-17,,,
85824,101.9589,,1.274E-16,3.814E-16,,,
87501,103.9512,,,2.825E-17,,,
89207,105.9779,,,3.103E-17,,,
89592,106.4353,,,4.756E-17,,,
89892,106.7917,,5.736E-17,1.760E-16,,,
90482,107.4926,,6.701E-17,1.472E-16,,,
90549,107.5722,,,2.835E-17,,,
90660,107.7041,,1.754E-16,3.917E-16,,2.434E-16,2.311E-17
91151,108.2874,,,2.365E-17,,,
91172,108.3123,,,3.348E-17,,,
92082,109.3934,,7.260E-17,3.536E-16,,,
92162,109.4885,,,2.090E-17,,,
92177,109.5063,,2.310E-17,2.024E-17,,,
92478,109.8639,,1.459E-16,3.283E-16,,,
92610,110.0207,,,2.446E-16,,,
92962,110.4389,,1.210E-16,2.888E-16,,1.230E-16,2.462E-17
93056,110.5505,,6.295E-17,1.284E-16,,5.927E-17,
93233,110.7608,,8.849E-17,1.708E-16,,6.493E-17,2.200E-17
93936,111.5960,,1.246E-16,2.454E-16,,,
94105,111.7967,,5.084E-17,6.661E-17,,,
94370,112.1116,,1.277E-16,2.760E-16,,,
94827,112.6545,,,2.281E-17,,,
94874,112.7103,,2.084E-16,4.158E-16,,2.173E-16,7.455E-17
95246,113.1522,,,6.016E-16,,,
95641,113.6215,,8.336E-17,1.458E-16,,,
95777,113.7831,,3.893E-16,6.626E-16,,2.816E-16,9.646E-17
96142,114.2167,,,2.676E-17,,,
96628,114.7941,,2.994E-17,8.606E-17,,6.015E-17,
97116,115.3738,,,2.868E-16,,,
97127,115.3869,,,1.602E-16,,,
97281,115.5698,,,2.132E-17,,,
97511,115.8431,,5.098E-17,1.519E-16,,,
97782,116.1650,,9.635E-17,3.530E-16,,,
97863,116.2612,,,3.174E-17,,,
98208,116.6711,,1.652E-16,2.832E-16,,1.105E-16,1.698E-17
99458,118.1561,,3.997E-16,5.711E-16,,2.447E-16,8.106E-17
99627,118.3569,,,,,,4.908E-17
99628,118.3581,,1.973E-16,4.029E-16,,1.365E-16,
99670,118.4080,,3.087E-17,6.647E-17,,,1.819E-17
100046,118.8546,,,4.283E-16,,,
100175,119.0079,,,3.162E-17,,,
100330,119.1920,,,2.626E-17,,,
100344,119.2087,,2.909E-17,7.494E-17,,,
100416,119.2942,,5.246E-17,2.639E-16,,,
100520,119.4178,,,2.971E-17,,,
100917,119.8894,,,5.614E-17,,,
101196,120.2208,,1.007E-16,1.733E-16,,8.238E-17,2.731E-17
101205,120.2315,,,4.275E-17,,,
101710,120.8315,,,4.511E-17,,,
101768,120.9004,,,5.633E-17,,,
102167,121.3744,,,4.226E-16,,,
102823,122.1537,,,3.451E-17,,,
103087,122.4674,,9.445E-17,2.087E-16,,,
103402,122.8416,,2.483E-16,4.888E-16,,2.461E-16,7.187E-17
103530,122.9936,,1.199E-16,9.778E-16,,,
103661,123.1493,,,3.891E-17,,,
103821,123.3393,,3.472E-16,6.192E-16,,,
104425,124.0569,,7.307E-17,1.714E-16,,9.607E-17,3.057E-17
104525,124.1757,,2.818E-17,1.474E-16,,,
104812,124.5167,,,3.884E-16,,,
104849,124.5606,,2.776E-17,8.696E-17,,,
105716,125.5906,,6.127E-16,8.887E-16,,,
105885,125.7914,,,2.545E-16,,,
105886,125.7926,,3.531E-17,,,,
105918,125.8306,,2.763E-17,6.956E-17,,,
106108,126.0563,,,1.918E-16,,,
106122,126.0729,,4.023E-17,1.205E-16,,,
106352,126.3462,,,7.019E-16,,,
106583,126.6206,,,3.631E-17,,,
106751,126.8202,,,2.019E-17,,,
106828,126.9117,,6.414E-17,1.724E-16,,,
107018,127.1374,,,4.401E-17,,,
107054,127.1802,,5.255E-16,8.477E-16,,,
107206,127.3607,,1.318E-16,1.797E-16,,,
107356,127.5389,,,3.230E-17,,,
107500,127.7100,,,7.044E-17,,,
108587,129.0014,,2.993E-17,5.682E-17,,,
109257,129.7973,,,1.163E-16,,,
109485,130.0682,,,1.226E-16,,,
109534,130.1264,,6.929E-16,9.907E-16,,,
110136,130.8416,,1.184E-16,2.522E-16,,7.416E-17,2.437E-17
110203,130.9212,,5.046E-17,9.172E-17,,,
110435,131.1968,,,2.767E-17,,,
110754,131.5758,,2.720E-17,9.138E-17,,,
111021,131.8929,,,2.858E-17,,,
111038,131.9131,,2.747E-17,1.275E-16,,,
111532,132.5000,,4.512E-17,1.353E-16,,9.274E-17,
111854,132.8826,,3.925E-16,6.950E-16,,3.854E-16,9.164E-17
112476,133.6215,,,3.973E-17,,,
112545,133.7035,,7.886E-17,2.378E-16,,,
112773,133.9743,,,2.046E-17,,,
112869,134.0884,,,8.108E-17,,,
113822,135.2205,,4.134E-17,2.546E-17,,,
114316,135.8074,,5.284E-16,1.118E-15,,6.644E-16,1.824E-16
114884,136.4822,,1.149E-16,1.395E-16,,,
115229,136.8921,,,4.723E-17,,,
115251,136.9182,,,8.435E-16,,,
115401,137.0964,,5.209E-17,1.014E-16,,1.182E-16,1.462E-17
115470,137.1784,,1.573E-16,2.583E-16,,1.707E-16,4.764E-17
116001,137.8092,,2.801E-17,4.566E-17,,4.357E-17,
116126,137.9577,,,3.111E-17,,,
117368,139.4332,,2.954E-17,6.410E-17,,,
